time,x,y,theta_deg,v,cte,dist_from_centre
11.710000,9.097207,-4.152206,65.466789,5.000000,0.001408,10.000000
11.720000,9.117855,-4.106668,65.753268,5.000000,0.000544,10.000000
11.730000,9.138274,-4.061028,66.039747,5.000000,-0.000070,10.000000
11.740000,9.158465,-4.015286,66.326226,5.000000,-0.000434,10.000000
11.750000,9.178427,-3.969444,66.612705,5.000000,0.001599,10.000000
11.760000,9.198159,-3.923502,66.899184,5.000000,0.000688,10.000000
11.770000,9.217662,-3.877463,67.185662,5.000000,0.000027,10.000000
11.780000,9.236934,-3.831326,67.472141,5.000000,-0.000385,10.000000
11.790000,9.255975,-3.785094,67.758620,5.000000,-0.000546,10.000000
11.800000,9.274784,-3.738767,68.045099,5.000000,0.000840,10.000000
11.810000,9.293362,-3.692346,68.331578,5.000000,0.000132,10.000000
11.820000,9.311708,-3.645833,68.618057,5.000000,-0.000326,10.000000
11.830000,9.329820,-3.599229,68.904536,5.000000,-0.000534,10.000000
11.840000,9.347700,-3.552536,69.191015,5.000000,0.001002,10.000000
11.850000,9.365346,-3.505753,69.477494,5.000000,0.000247,10.000000
11.860000,9.382757,-3.458883,69.763973,5.000000,-0.000259,10.000000
11.870000,9.399934,-3.411926,70.050451,5.000000,-0.000514,10.000000
11.880000,9.416876,-3.364884,70.336930,5.000000,0.001173,10.000000
11.890000,9.433583,-3.317757,70.623409,5.000000,0.000370,10.000000
11.900000,9.450054,-3.270548,70.909888,5.000000,-0.000182,10.000000
11.910000,9.466288,-3.223257,71.196367,5.000000,-0.000485,10.000000
11.920000,9.482286,-3.175886,71.482846,5.000000,0.001352,10.000000
11.930000,9.498047,-3.128435,71.769325,5.000000,0.000503,10.000000
11.940000,9.513570,-3.080906,72.055804,5.000000,-0.000097,10.000000
11.950000,9.528856,-3.033299,72.342283,5.000000,-0.000447,10.000000
11.960000,9.543903,-2.985617,72.628761,5.000000,0.001541,10.000000
11.970000,9.558712,-2.937861,72.915240,5.000000,0.000644,10.000000
11.980000,9.573282,-2.890031,73.201719,5.000000,-0.000003,10.000000
11.990000,9.587612,-2.842128,73.488198,5.000000,-0.000400,10.000000
12.000000,9.601703,-2.794155,73.774677,5.000000,-0.000547,10.000000
12.010000,9.615554,-2.746112,74.061156,5.000000,0.000794,10.000000
12.020000,9.629164,-2.698000,74.347635,5.000000,0.000100,10.000000
12.030000,9.642533,-2.649821,74.634114,5.000000,-0.000344,10.000000
12.040000,9.655662,-2.601575,74.920593,5.000000,-0.000539,10.000000
12.050000,9.668549,-2.553264,75.207072,5.000000,0.000953,10.000000
12.060000,9.681195,-2.504890,75.493550,5.000000,0.000212,10.000000
12.070000,9.693598,-2.456453,75.780029,5.000000,-0.000280,10.000000
12.080000,9.705759,-2.407954,76.066508,5.000000,-0.000521,10.000000
12.090000,9.717677,-2.359396,76.352987,5.000000,0.001121,10.000000
12.100000,9.729353,-2.310778,76.639466,5.000000,0.000333,10.000000
12.110000,9.740785,-2.262102,76.925945,5.000000,-0.000206,10.000000
12.120000,9.751974,-2.213370,77.212424,5.000000,-0.000495,10.000000
12.130000,9.762919,-2.164583,77.498903,5.000000,0.001298,10.000000
12.140000,9.773619,-2.115742,77.785382,5.000000,0.000462,10.000000
12.150000,9.784076,-2.066847,78.071861,5.000000,-0.000123,10.000000
12.160000,9.794288,-2.017901,78.358339,5.000000,-0.000459,10.000000
12.170000,9.804255,-1.968905,78.644818,5.000000,0.001484,10.000000
12.180000,9.813977,-1.919859,78.931297,5.000000,0.000601,10.000000
12.190000,9.823453,-1.870765,79.217776,5.000000,-0.000032,10.000000
12.200000,9.832684,-1.821625,79.504255,5.000000,-0.000415,10.000000
12.210000,9.841670,-1.772439,79.790734,5.000000,-0.000548,10.000000
12.220000,9.850409,-1.723209,80.077213,5.000000,0.000749,10.000000
12.230000,9.858902,-1.673935,80.363692,5.000000,0.000068,10.000000
12.240000,9.867148,-1.624620,80.650171,5.000000,-0.000362,10.000000
12.250000,9.875148,-1.575264,80.936650,5.000000,-0.000542,10.000000
12.260000,9.882901,-1.525869,81.223128,5.000000,0.000905,10.000000
12.270000,9.890406,-1.476436,81.509607,5.000000,0.000178,10.000000
12.280000,9.897665,-1.426965,81.796086,5.000000,-0.000300,10.000000
12.290000,9.904676,-1.377459,82.082565,5.000000,-0.000527,10.000000
12.300000,9.911439,-1.327919,82.369044,5.000000,0.001070,10.000000
12.310000,9.917955,-1.278345,82.655523,5.000000,0.000296,10.000000
12.320000,9.924223,-1.228740,82.942002,5.000000,-0.000229,10.000000
12.330000,9.930242,-1.179104,83.228481,5.000000,-0.000503,10.000000
12.340000,9.936014,-1.129438,83.514960,5.000000,0.001245,10.000000
12.350000,9.941537,-1.079744,83.801438,5.000000,0.000423,10.000000
12.360000,9.946811,-1.030023,84.087917,5.000000,-0.000149,10.000000
12.370000,9.951837,-0.980276,84.374396,5.000000,-0.000471,10.000000
12.380000,9.956614,-0.930505,84.660875,5.000000,0.001428,10.000000
12.390000,9.961142,-0.880711,84.947354,5.000000,0.000559,10.000000
12.400000,9.965421,-0.830894,85.233833,5.000000,-0.000060,10.000000
12.410000,9.969451,-0.781057,85.520312,5.000000,-0.000429,10.000000
12.420000,9.973232,-0.731200,85.806791,5.000000,0.001620,10.000000
12.430000,9.976763,-0.681325,86.093270,5.000000,0.000704,10.000000
12.440000,9.980045,-0.631433,86.379749,5.000000,0.000038,10.000000
12.450000,9.983077,-0.581525,86.666227,5.000000,-0.000379,10.000000
12.460000,9.985860,-0.531602,86.952706,5.000000,-0.000545,10.000000
12.470000,9.988393,-0.481667,87.239185,5.000000,0.000858,10.000000
12.480000,9.990677,-0.431719,87.525664,5.000000,0.000144,10.000000
12.490000,9.992710,-0.381760,87.812143,5.000000,-0.000319,10.000000
12.500000,9.994494,-0.331792,88.098622,5.000000,-0.000533,10.000000
12.510000,9.996028,-0.281816,88.385101,5.000000,0.001020,10.000000
12.520000,9.997312,-0.231832,88.671580,5.000000,0.000260,10.000000
12.530000,9.998347,-0.181843,88.958059,5.000000,-0.000251,10.000000
12.540000,9.999131,-0.131849,89.244538,5.000000,-0.000511,10.000000
12.550000,9.999665,-0.081852,89.531016,5.000000,0.001192,10.000000
12.560000,9.999949,-0.031853,89.817495,5.000000,0.000384,10.000000
