time,velocity_kph,target_kph,command
13.9600,59.9877,60.0000,0.0380
13.9700,59.9878,60.0000,0.0380
13.9800,59.9879,60.0000,0.0380
13.9900,59.9880,60.0000,0.0380
14.0000,59.9880,60.0000,0.0380
14.0100,59.9881,60.0000,0.0380
14.0200,59.9882,60.0000,0.0380
14.0300,59.9883,60.0000,0.0380
14.0400,59.9883,60.0000,0.0380
14.0500,59.9884,60.0000,0.0380
14.0600,59.9885,60.0000,0.0380
14.0700,59.9885,60.0000,0.0380
14.0800,59.9886,60.0000,0.0380
14.0900,59.9887,60.0000,0.0380
14.1000,59.9888,60.0000,0.0380
14.1100,59.9888,60.0000,0.0380
14.1200,59.9889,60.0000,0.0380
14.1300,59.9890,60.0000,0.0380
14.1400,59.9890,60.0000,0.0380
14.1500,59.9891,60.0000,0.0380
14.1600,59.9892,60.0000,0.0380
14.1700,59.9892,60.0000,0.0380
14.1800,59.9893,60.0000,0.0380
14.1900,59.9894,60.0000,0.0380
14.2000,59.9894,60.0000,0.0380
14.2100,59.9895,60.0000,0.0380
14.2200,59.9896,60.0000,0.0380
14.2300,59.9896,60.0000,0.0380
14.2400,59.9897,60.0000,0.0380
14.2500,59.9898,60.0000,0.0380
14.2600,59.9898,60.0000,0.0380
14.2700,59.9899,60.0000,0.0379
14.2800,59.9900,60.0000,0.0379
14.2900,59.9900,60.0000,0.0379
14.3000,59.9901,60.0000,0.0379
14.3100,59.9902,60.0000,0.0379
14.3200,59.9902,60.0000,0.0379
14.3300,59.9903,60.0000,0.0379
14.3400,59.9904,60.0000,0.0379
14.3500,59.9904,60.0000,0.0379
14.3600,59.9905,60.0000,0.0379
14.3700,59.9906,60.0000,0.0379
14.3800,59.9906,60.0000,0.0379
14.3900,59.9907,60.0000,0.0379
14.4000,59.9908,60.0000,0.0379
14.4100,59.9908,60.0000,0.0379
14.4200,59.9909,60.0000,0.0379
14.4300,59.9909,60.0000,0.0379
14.4400,59.9910,60.0000,0.0379
14.4500,59.9911,60.0000,0.0379
14.4600,59.9911,60.0000,0.0379
14.4700,59.9912,60.0000,0.0379
14.4800,59.9913,60.0000,0.0379
14.4900,59.9913,60.0000,0.0379
14.5000,59.9914,60.0000,0.0379
14.5100,59.9914,60.0000,0.0379
14.5200,59.9915,60.0000,0.0379
14.5300,59.9916,60.0000,0.0379
14.5400,59.9916,60.0000,0.0379
14.5500,59.9917,60.0000,0.0379
14.5600,59.9917,60.0000,0.0379
14.5700,59.9918,60.0000,0.0379
14.5800,59.9919,60.0000,0.0379
14.5900,59.9919,60.0000,0.0378
14.6000,59.9920,60.0000,0.0378
14.6100,59.9920,60.0000,0.0378
14.6200,59.9921,60.0000,0.0378
14.6300,59.9922,60.0000,0.0378
14.6400,59.9922,60.0000,0.0378
14.6500,59.9923,60.0000,0.0378
14.6600,59.9923,60.0000,0.0378
14.6700,59.9924,60.0000,0.0378
14.6800,59.9924,60.0000,0.0378
14.6900,59.9925,60.0000,0.0378
14.7000,59.9926,60.0000,0.0378
14.7100,59.9926,60.0000,0.0378
14.7200,59.9927,60.0000,0.0378
14.7300,59.9927,60.0000,0.0378
14.7400,59.9928,60.0000,0.0378
14.7500,59.9928,60.0000,0.0378
14.7600,59.9929,60.0000,0.0378
14.7700,59.9929,60.0000,0.0378
14.7800,59.9930,60.0000,0.0378
14.7900,59.9931,60.0000,0.0378
14.8000,59.9931,60.0000,0.0378
14.8100,59.9932,60.0000,0.0378
14.8200,59.9932,60.0000,0.0378
14.8300,59.9933,60.0000,0.0378
14.8400,59.9933,60.0000,0.0378
14.8500,59.9934,60.0000,0.0378
14.8600,59.9934,60.0000,0.0378
14.8700,59.9935,60.0000,0.0378
14.8800,59.9935,60.0000,0.0378
14.8900,59.9936,60.0000,0.0378
14.9000,59.9937,60.0000,0.0378
14.9100,59.9937,60.0000,0.0378
14.9200,59.9938,60.0000,0.0378
14.9300,59.9938,60.0000,0.0378
14.9400,59.9939,60.0000,0.0378
14.9500,59.9939,60.0000,0.0377
14.9600,59.9940,60.0000,0.0377
14.9700,59.9940,60.0000,0.0377
14.9800,59.9941,60.0000,0.0377
14.9900,59.9941,60.0000,0.0377
15.0000,59.9942,60.0000,0.0377
15.0100,59.9942,60.0000,0.0377
15.0200,59.9943,60.0000,0.0377
15.0300,59.9943,60.0000,0.0377
15.0400,59.9944,60.0000,0.0377
15.0500,59.9944,60.0000,0.0377
15.0600,59.9945,60.0000,0.0377
15.0700,59.9945,60.0000,0.0377
15.0800,59.9946,60.0000,0.0377
15.0900,59.9946,60.0000,0.0377
15.1000,59.9947,60.0000,0.0377
15.1100,59.9947,60.0000,0.0377
15.1200,59.9948,60.0000,0.0377
15.1300,59.9948,60.0000,0.0377
15.1400,59.9949,60.0000,0.0377
15.1500,59.9949,60.0000,0.0377
15.1600,59.9950,60.0000,0.0377
15.1700,59.9950,60.0000,0.0377
15.1800,59.9950,60.0000,0.0377
15.1900,59.9951,60.0000,0.0377
15.2000,59.9951,60.0000,0.0377
15.2100,59.9952,60.0000,0.0377
15.2200,59.9952,60.0000,0.0377
15.2300,59.9953,60.0000,0.0377
15.2400,59.9953,60.0000,0.0377
15.2500,59.9954,60.0000,0.0377
15.2600,59.9954,60.0000,0.0377
15.2700,59.9955,60.0000,0.0377
15.2800,59.9955,60.0000,0.0377
15.2900,59.9956,60.0000,0.0377
15.3000,59.9956,60.0000,0.0377
15.3100,59.9956,60.0000,0.0377
15.3200,59.9957,60.0000,0.0377
15.3300,59.9957,60.0000,0.0376
15.3400,59.9958,60.0000,0.0376
15.3500,59.9958,60.0000,0.0376
15.3600,59.9959,60.0000,0.0376
15.3700,59.9959,60.0000,0.0376
15.3800,59.9960,60.0000,0.0376
15.3900,59.9960,60.0000,0.0376
15.4000,59.9960,60.0000,0.0376
15.4100,59.9961,60.0000,0.0376
15.4200,59.9961,60.0000,0.0376
15.4300,59.9962,60.0000,0.0376
15.4400,59.9962,60.0000,0.0376
15.4500,59.9963,60.0000,0.0376
15.4600,59.9963,60.0000,0.0376
15.4700,59.9963,60.0000,0.0376
15.4800,59.9964,60.0000,0.0376
15.4900,59.9964,60.0000,0.0376
15.5000,59.9965,60.0000,0.0376
15.5100,59.9965,60.0000,0.0376
15.5200,59.9965,60.0000,0.0376
15.5300,59.9966,60.0000,0.0376
15.5400,59.9966,60.0000,0.0376
15.5500,59.9967,60.0000,0.0376
15.5600,59.9967,60.0000,0.0376
15.5700,59.9967,60.0000,0.0376
15.5800,59.9968,60.0000,0.0376
15.5900,59.9968,60.0000,0.0376
15.6000,59.9969,60.0000,0.0376
15.6100,59.9969,60.0000,0.0376
15.6200,59.9969,60.0000,0.0376
15.6300,59.9970,60.0000,0.0376
15.6400,59.9970,60.0000,0.0376
15.6500,59.9971,60.0000,0.0376
15.6600,59.9971,60.0000,0.0376
15.6700,59.9971,60.0000,0.0376
15.6800,59.9972,60.0000,0.0376
15.6900,59.9972,60.0000,0.0376
15.7000,59.9973,60.0000,0.0376
15.7100,59.9973,60.0000,0.0376
15.7200,59.9973,60.0000,0.0376
15.7300,59.9974,60.0000,0.0376
15.7400,59.9974,60.0000,0.0376
15.7500,59.9974,60.0000,0.0376
15.7600,59.9975,60.0000,0.0375
15.7700,59.9975,60.0000,0.0375
15.7800,59.9976,60.0000,0.0375
15.7900,59.9976,60.0000,0.0375
15.8000,59.9976,60.0000,0.0375
15.8100,59.9977,60.0000,0.0375
15.8200,59.9977,60.0000,0.0375
15.8300,59.9977,60.0000,0.0375
15.8400,59.9978,60.0000,0.0375
15.8500,59.9978,60.0000,0.0375
15.8600,59.9978,60.0000,0.0375
15.8700,59.9979,60.0000,0.0375
15.8800,59.9979,60.0000,0.0375
15.8900,59.9979,60.0000,0.0375
15.9000,59.9980,60.0000,0.0375
15.9100,59.9980,60.0000,0.0375
15.9200,59.9981,60.0000,0.0375
15.9300,59.9981,60.0000,0.0375
15.9400,59.9981,60.0000,0.0375
15.9500,59.9982,60.0000,0.0375
15.9600,59.9982,60.0000,0.0375
15.9700,59.9982,60.0000,0.0375
15.9800,59.9983,60.0000,0.0375
15.9900,59.9983,60.0000,0.0375
16.0000,59.9983,60.0000,0.0375
16.0100,59.9984,60.0000,0.0375
16.0200,59.9984,60.0000,0.0375
16.0300,59.9984,60.0000,0.0375
16.0400,59.9985,60.0000,0.0375
16.0500,59.9985,60.0000,0.0375
16.0600,59.9985,60.0000,0.0375
16.0700,59.9986,60.0000,0.0375
16.0800,59.9986,60.0000,0.0375
16.0900,59.9986,60.0000,0.0375
16.1000,59.9986,60.0000,0.0375
16.1100,59.9987,60.0000,0.0375
16.1200,59.9987,60.0000,0.0375
16.1300,59.9987,60.0000,0.0375
16.1400,59.9988,60.0000,0.0375
16.1500,59.9988,60.0000,0.0375
16.1600,59.9988,60.0000,0.0375
16.1700,59.9989,60.0000,0.0375
16.1800,59.9989,60.0000,0.0375
16.1900,59.9989,60.0000,0.0375
16.2000,59.9990,60.0000,0.0375
16.2100,59.9990,60.0000,0.0375
16.2200,59.9990,60.0000,0.0375
16.2300,59.9990,60.0000,0.0375
16.2400,59.9991,60.0000,0.0375
16.2500,59.9991,60.0000,0.0374
16.2600,59.9991,60.0000,0.0374
16.2700,59.9992,60.0000,0.0374
16.2800,59.9992,60.0000,0.0374
16.2900,59.9992,60.0000,0.0374
16.3000,59.9993,60.0000,0.0374
16.3100,59.9993,60.0000,0.0374
16.3200,59.9993,60.0000,0.0374
16.3300,59.9993,60.0000,0.0374
16.3400,59.9994,60.0000,0.0374
16.3500,59.9994,60.0000,0.0374
16.3600,59.9994,60.0000,0.0374
16.3700,59.9995,60.0000,0.0374
16.3800,59.9995,60.0000,0.0374
16.3900,59.9995,60.0000,0.0374
16.4000,59.9995,60.0000,0.0374
16.4100,59.9996,60.0000,0.0374
16.4200,59.9996,60.0000,0.0374
16.4300,59.9996,60.0000,0.0374
16.4400,59.9996,60.0000,0.0374
16.4500,59.9997,60.0000,0.0374
16.4600,59.9997,60.0000,0.0374
16.4700,59.9997,60.0000,0.0374
16.4800,59.9998,60.0000,0.0374
16.4900,59.9998,60.0000,0.0374
16.5000,59.9998,60.0000,0.0374
16.5100,59.9998,60.0000,0.0374
16.5200,59.9999,60.0000,0.0374
16.5300,59.9999,60.0000,0.0374
16.5400,59.9999,60.0000,0.0374
16.5500,59.9999,60.0000,0.0374
16.5600,60.0000,60.0000,0.0374
16.5700,60.0000,60.0000,0.0374
16.5800,60.0000,60.0000,0.0374
16.5900,60.0000,60.0000,0.0374
16.6000,60.0001,60.0000,0.0374
16.6100,60.0001,60.0000,0.0374
16.6200,60.0001,60.0000,0.0374
16.6300,60.0001,60.0000,0.0374
16.6400,60.0002,60.0000,0.0374
16.6500,60.0002,60.0000,0.0374
16.6600,60.0002,60.0000,0.0374
16.6700,60.0002,60.0000,0.0374
16.6800,60.0003,60.0000,0.0374
16.6900,60.0003,60.0000,0.0374
16.7000,60.0003,60.0000,0.0374
16.7100,60.0003,60.0000,0.0374
16.7200,60.0004,60.0000,0.0374
16.7300,60.0004,60.0000,0.0374
16.7400,60.0004,60.0000,0.0374
16.7500,60.0004,60.0000,0.0374
16.7600,60.0004,60.0000,0.0374
16.7700,60.0005,60.0000,0.0374
16.7800,60.0005,60.0000,0.0374
16.7900,60.0005,60.0000,0.0374
16.8000,60.0005,60.0000,0.0374
16.8100,60.0006,60.0000,0.0373
16.8200,60.0006,60.0000,0.0373
16.8300,60.0006,60.0000,0.0373
16.8400,60.0006,60.0000,0.0373
16.8500,60.0006,60.0000,0.0373
16.8600,60.0007,60.0000,0.0373
16.8700,60.0007,60.0000,0.0373
16.8800,60.0007,60.0000,0.0373
16.8900,60.0007,60.0000,0.0373
16.9000,60.0008,60.0000,0.0373
16.9100,60.0008,60.0000,0.0373
16.9200,60.0008,60.0000,0.0373
16.9300,60.0008,60.0000,0.0373
16.9400,60.0008,60.0000,0.0373
16.9500,60.0009,60.0000,0.0373
16.9600,60.0009,60.0000,0.0373
16.9700,60.0009,60.0000,0.0373
16.9800,60.0009,60.0000,0.0373
16.9900,60.0009,60.0000,0.0373
17.0000,60.0010,60.0000,0.0373
17.0100,60.0010,60.0000,0.0373
17.0200,60.0010,60.0000,0.0373
17.0300,60.0010,60.0000,0.0373
17.0400,60.0010,60.0000,0.0373
17.0500,60.0011,60.0000,0.0373
17.0600,60.0011,60.0000,0.0373
17.0700,60.0011,60.0000,0.0373
17.0800,60.0011,60.0000,0.0373
17.0900,60.0011,60.0000,0.0373
17.1000,60.0012,60.0000,0.0373
17.1100,60.0012,60.0000,0.0373
17.1200,60.0012,60.0000,0.0373
17.1300,60.0012,60.0000,0.0373
17.1400,60.0012,60.0000,0.0373
17.1500,60.0013,60.0000,0.0373
17.1600,60.0013,60.0000,0.0373
17.1700,60.0013,60.0000,0.0373
17.1800,60.0013,60.0000,0.0373
17.1900,60.0013,60.0000,0.0373
17.2000,60.0013,60.0000,0.0373
17.2100,60.0014,60.0000,0.0373
17.2200,60.0014,60.0000,0.0373
17.2300,60.0014,60.0000,0.0373
17.2400,60.0014,60.0000,0.0373
17.2500,60.0014,60.0000,0.0373
17.2600,60.0015,60.0000,0.0373
17.2700,60.0015,60.0000,0.0373
17.2800,60.0015,60.0000,0.0373
17.2900,60.0015,60.0000,0.0373
17.3000,60.0015,60.0000,0.0373
17.3100,60.0015,60.0000,0.0373
17.3200,60.0016,60.0000,0.0373
17.3300,60.0016,60.0000,0.0373
17.3400,60.0016,60.0000,0.0373
17.3500,60.0016,60.0000,0.0373
17.3600,60.0016,60.0000,0.0373
17.3700,60.0016,60.0000,0.0373
17.3800,60.0017,60.0000,0.0373
17.3900,60.0017,60.0000,0.0373
17.4000,60.0017,60.0000,0.0373
17.4100,60.0017,60.0000,0.0373
17.4200,60.0017,60.0000,0.0373
17.4300,60.0017,60.0000,0.0373
17.4400,60.0018,60.0000,0.0373
17.4500,60.0018,60.0000,0.0373
17.4600,60.0018,60.0000,0.0373
17.4700,60.0018,60.0000,0.0373
17.4800,60.0018,60.0000,0.0373
17.4900,60.0018,60.0000,0.0373
17.5000,60.0018,60.0000,0.0372
17.5100,60.0019,60.0000,0.0372
17.5200,60.0019,60.0000,0.0372
17.5300,60.0019,60.0000,0.0372
17.5400,60.0019,60.0000,0.0372
17.5500,60.0019,60.0000,0.0372
17.5600,60.0019,60.0000,0.0372
17.5700,60.0019,60.0000,0.0372
17.5800,60.0020,60.0000,0.0372
17.5900,60.0020,60.0000,0.0372
17.6000,60.0020,60.0000,0.0372
17.6100,60.0020,60.0000,0.0372
17.6200,60.0020,60.0000,0.0372
17.6300,60.0020,60.0000,0.0372
17.6400,60.0020,60.0000,0.0372
17.6500,60.0021,60.0000,0.0372
17.6600,60.0021,60.0000,0.0372
17.6700,60.0021,60.0000,0.0372
17.6800,60.0021,60.0000,0.0372
17.6900,60.0021,60.0000,0.0372
17.7000,60.0021,60.0000,0.0372
17.7100,60.0021,60.0000,0.0372
17.7200,60.0022,60.0000,0.0372
17.7300,60.0022,60.0000,0.0372
17.7400,60.0022,60.0000,0.0372
17.7500,60.0022,60.0000,0.0372
17.7600,60.0022,60.0000,0.0372
17.7700,60.0022,60.0000,0.0372
17.7800,60.0022,60.0000,0.0372
17.7900,60.0022,60.0000,0.0372
17.8000,60.0023,60.0000,0.0372
17.8100,60.0023,60.0000,0.0372
17.8200,60.0023,60.0000,0.0372
17.8300,60.0023,60.0000,0.0372
17.8400,60.0023,60.0000,0.0372
17.8500,60.0023,60.0000,0.0372
17.8600,60.0023,60.0000,0.0372
17.8700,60.0023,60.0000,0.0372
17.8800,60.0024,60.0000,0.0372
17.8900,60.0024,60.0000,0.0372
17.9000,60.0024,60.0000,0.0372
17.9100,60.0024,60.0000,0.0372
17.9200,60.0024,60.0000,0.0372
17.9300,60.0024,60.0000,0.0372
17.9400,60.0024,60.0000,0.0372
17.9500,60.0024,60.0000,0.0372
17.9600,60.0024,60.0000,0.0372
17.9700,60.0025,60.0000,0.0372
17.9800,60.0025,60.0000,0.0372
17.9900,60.0025,60.0000,0.0372
18.0000,60.0025,60.0000,0.0372
18.0100,60.0025,60.0000,0.0372
18.0200,60.0025,60.0000,0.0372
18.0300,60.0025,60.0000,0.0372
18.0400,60.0025,60.0000,0.0372
18.0500,60.0025,60.0000,0.0372
18.0600,60.0025,60.0000,0.0372
18.0700,60.0026,60.0000,0.0372
18.0800,60.0026,60.0000,0.0372
18.0900,60.0026,60.0000,0.0372
18.1000,60.0026,60.0000,0.0372
18.1100,60.0026,60.0000,0.0372
18.1200,60.0026,60.0000,0.0372
18.1300,60.0026,60.0000,0.0372
18.1400,60.0026,60.0000,0.0372
18.1500,60.0026,60.0000,0.0372
18.1600,60.0026,60.0000,0.0372
18.1700,60.0027,60.0000,0.0372
18.1800,60.0027,60.0000,0.0372
18.1900,60.0027,60.0000,0.0372
18.2000,60.0027,60.0000,0.0372
18.2100,60.0027,60.0000,0.0372
18.2200,60.0027,60.0000,0.0372
18.2300,60.0027,60.0000,0.0372
18.2400,60.0027,60.0000,0.0372
18.2500,60.0027,60.0000,0.0372
18.2600,60.0027,60.0000,0.0372
18.2700,60.0027,60.0000,0.0372
18.2800,60.0028,60.0000,0.0372
18.2900,60.0028,60.0000,0.0372
18.3000,60.0028,60.0000,0.0372
18.3100,60.0028,60.0000,0.0372
18.3200,60.0028,60.0000,0.0372
18.3300,60.0028,60.0000,0.0372
18.3400,60.0028,60.0000,0.0372
18.3500,60.0028,60.0000,0.0372
18.3600,60.0028,60.0000,0.0372
18.3700,60.0028,60.0000,0.0372
18.3800,60.0028,60.0000,0.0372
18.3900,60.0028,60.0000,0.0372
18.4000,60.0029,60.0000,0.0371
18.4100,60.0029,60.0000,0.0371
18.4200,60.0029,60.0000,0.0371
18.4300,60.0029,60.0000,0.0371
18.4400,60.0029,60.0000,0.0371
18.4500,60.0029,60.0000,0.0371
18.4600,60.0029,60.0000,0.0371
18.4700,60.0029,60.0000,0.0371
18.4800,60.0029,60.0000,0.0371
18.4900,60.0029,60.0000,0.0371
18.5000,60.0029,60.0000,0.0371
18.5100,60.0029,60.0000,0.0371
18.5200,60.0029,60.0000,0.0371
18.5300,60.0030,60.0000,0.0371
18.5400,60.0030,60.0000,0.0371
18.5500,60.0030,60.0000,0.0371
18.5600,60.0030,60.0000,0.0371
18.5700,60.0030,60.0000,0.0371
18.5800,60.0030,60.0000,0.0371
18.5900,60.0030,60.0000,0.0371
18.6000,60.0030,60.0000,0.0371
18.6100,60.0030,60.0000,0.0371
18.6200,60.0030,60.0000,0.0371
18.6300,60.0030,60.0000,0.0371
18.6400,60.0030,60.0000,0.0371
18.6500,60.0030,60.0000,0.0371
18.6600,60.0030,60.0000,0.0371
18.6700,60.0030,60.0000,0.0371
18.6800,60.0031,60.0000,0.0371
18.6900,60.0031,60.0000,0.0371
18.7000,60.0031,60.0000,0.0371
18.7100,60.0031,60.0000,0.0371
18.7200,60.0031,60.0000,0.0371
18.7300,60.0031,60.0000,0.0371
18.7400,60.0031,60.0000,0.0371
18.7500,60.0031,60.0000,0.0371
18.7600,60.0031,60.0000,0.0371
18.7700,60.0031,60.0000,0.0371
18.7800,60.0031,60.0000,0.0371
18.7900,60.0031,60.0000,0.0371
18.8000,60.0031,60.0000,0.0371
18.8100,60.0031,60.0000,0.0371
18.8200,60.0031,60.0000,0.0371
18.8300,60.0031,60.0000,0.0371
18.8400,60.0031,60.0000,0.0371
18.8500,60.0031,60.0000,0.0371
18.8600,60.0031,60.0000,0.0371
18.8700,60.0032,60.0000,0.0371
18.8800,60.0032,60.0000,0.0371
18.8900,60.0032,60.0000,0.0371
18.9000,60.0032,60.0000,0.0371
18.9100,60.0032,60.0000,0.0371
18.9200,60.0032,60.0000,0.0371
18.9300,60.0032,60.0000,0.0371
18.9400,60.0032,60.0000,0.0371
18.9500,60.0032,60.0000,0.0371
18.9600,60.0032,60.0000,0.0371
18.9700,60.0032,60.0000,0.0371
18.9800,60.0032,60.0000,0.0371
18.9900,60.0032,60.0000,0.0371
19.0000,60.0032,60.0000,0.0371
19.0100,60.0032,60.0000,0.0371
19.0200,60.0032,60.0000,0.0371
19.0300,60.0032,60.0000,0.0371
19.0400,60.0032,60.0000,0.0371
19.0500,60.0032,60.0000,0.0371
19.0600,60.0032,60.0000,0.0371
19.0700,60.0032,60.0000,0.0371
19.0800,60.0032,60.0000,0.0371
19.0900,60.0033,60.0000,0.0371
19.1000,60.0033,60.0000,0.0371
19.1100,60.0033,60.0000,0.0371
19.1200,60.0033,60.0000,0.0371
19.1300,60.0033,60.0000,0.0371
19.1400,60.0033,60.0000,0.0371
19.1500,60.0033,60.0000,0.0371
19.1600,60.0033,60.0000,0.0371
19.1700,60.0033,60.0000,0.0371
19.1800,60.0033,60.0000,0.0371
19.1900,60.0033,60.0000,0.0371
19.2000,60.0033,60.0000,0.0371
19.2100,60.0033,60.0000,0.0371
19.2200,60.0033,60.0000,0.0371
19.2300,60.0033,60.0000,0.0371
19.2400,60.0033,60.0000,0.0371
19.2500,60.0033,60.0000,0.0371
19.2600,60.0033,60.0000,0.0371
19.2700,60.0033,60.0000,0.0371
19.2800,60.0033,60.0000,0.0371
19.2900,60.0033,60.0000,0.0371
19.3000,60.0033,60.0000,0.0371
19.3100,60.0033,60.0000,0.0371
19.3200,60.0033,60.0000,0.0371
19.3300,60.0033,60.0000,0.0371
19.3400,60.0033,60.0000,0.0371
19.3500,60.0033,60.0000,0.0371
19.3600,60.0033,60.0000,0.0371
19.3700,60.0033,60.0000,0.0371
19.3800,60.0033,60.0000,0.0371
19.3900,60.0033,60.0000,0.0371
19.4000,60.0033,60.0000,0.0371
19.4100,60.0033,60.0000,0.0371
19.4200,60.0033,60.0000,0.0371
19.4300,60.0033,60.0000,0.0371
19.4400,60.0034,60.0000,0.0371
19.4500,60.0034,60.0000,0.0371
19.4600,60.0034,60.0000,0.0371
19.4700,60.0034,60.0000,0.0371
19.4800,60.0034,60.0000,0.0371
19.4900,60.0034,60.0000,0.0371
19.5000,60.0034,60.0000,0.0371
19.5100,60.0034,60.0000,0.0371
19.5200,60.0034,60.0000,0.0371
19.5300,60.0034,60.0000,0.0371
19.5400,60.0034,60.0000,0.0371
19.5500,60.0034,60.0000,0.0371
19.5600,60.0034,60.0000,0.0371
19.5700,60.0034,60.0000,0.0371
19.5800,60.0034,60.0000,0.0371
19.5900,60.0034,60.0000,0.0371
19.6000,60.0034,60.0000,0.0371
19.6100,60.0034,60.0000,0.0371
19.6200,60.0034,60.0000,0.0371
19.6300,60.0034,60.0000,0.0371
19.6400,60.0034,60.0000,0.0371
19.6500,60.0034,60.0000,0.0371
19.6600,60.0034,60.0000,0.0371
19.6700,60.0034,60.0000,0.0371
19.6800,60.0034,60.0000,0.0371
19.6900,60.0034,60.0000,0.0371
19.7000,60.0034,60.0000,0.0371
19.7100,60.0034,60.0000,0.0371
19.7200,60.0034,60.0000,0.0371
19.7300,60.0034,60.0000,0.0371
19.7400,60.0034,60.0000,0.0371
19.7500,60.0034,60.0000,0.0371
19.7600,60.0034,60.0000,0.0371
19.7700,60.0034,60.0000,0.0371
19.7800,60.0034,60.0000,0.0371
19.7900,60.0034,60.0000,0.0371
19.8000,60.0034,60.0000,0.0371
19.8100,60.0034,60.0000,0.0370
19.8200,60.0034,60.0000,0.0370
19.8300,60.0034,60.0000,0.0370
19.8400,60.0034,60.0000,0.0370
19.8500,60.0034,60.0000,0.0370
19.8600,60.0034,60.0000,0.0370
19.8700,60.0034,60.0000,0.0370
19.8800,60.0034,60.0000,0.0370
19.8900,60.0034,60.0000,0.0370
19.9000,60.0034,60.0000,0.0370
19.9100,60.0034,60.0000,0.0370
19.9200,60.0034,60.0000,0.0370
19.9300,60.0034,60.0000,0.0370
19.9400,60.0034,60.0000,0.0370
19.9500,60.0034,60.0000,0.0370
19.9600,60.0034,60.0000,0.0370
19.9700,60.0034,60.0000,0.0370
19.9800,60.0034,60.0000,0.0370
19.9900,60.0034,60.0000,0.0370
20.0000,60.0727,120.0000,1.0000
20.0100,60.1421,120.0000,1.0000
20.0200,60.2114,120.0000,1.0000
20.0300,60.2807,120.0000,1.0000
20.0400,60.3500,120.0000,1.0000
20.0500,60.4193,120.0000,1.0000
20.0600,60.4886,120.0000,1.0000
20.0700,60.5579,120.0000,1.0000
20.0800,60.6272,120.0000,1.0000
20.0900,60.6964,120.0000,1.0000
20.1000,60.7657,120.0000,1.0000
20.1100,60.8350,120.0000,1.0000
20.1200,60.9042,120.0000,1.0000
20.1300,60.9735,120.0000,1.0000
20.1400,61.0427,120.0000,1.0000
20.1500,61.1119,120.0000,1.0000
20.1600,61.1812,120.0000,1.0000
20.1700,61.2504,120.0000,1.0000
20.1800,61.3196,120.0000,1.0000
20.1900,61.3888,120.0000,1.0000
20.2000,61.4580,120.0000,1.0000
20.2100,61.5272,120.0000,1.0000
20.2200,61.5964,120.0000,1.0000
20.2300,61.6656,120.0000,1.0000
20.2400,61.7348,120.0000,1.0000
20.2500,61.8040,120.0000,1.0000
20.2600,61.8731,120.0000,1.0000
20.2700,61.9423,120.0000,1.0000
20.2800,62.0114,120.0000,1.0000
20.2900,62.0806,120.0000,1.0000
20.3000,62.1497,120.0000,1.0000
20.3100,62.2189,120.0000,1.0000
20.3200,62.2880,120.0000,1.0000
20.3300,62.3571,120.0000,1.0000
20.3400,62.4262,120.0000,1.0000
20.3500,62.4954,120.0000,1.0000
20.3600,62.5645,120.0000,1.0000
20.3700,62.6336,120.0000,1.0000
20.3800,62.7026,120.0000,1.0000
20.3900,62.7717,120.0000,1.0000
20.4000,62.8408,120.0000,1.0000
20.4100,62.9099,120.0000,1.0000
20.4200,62.9789,120.0000,1.0000
20.4300,63.0480,120.0000,1.0000
20.4400,63.1171,120.0000,1.0000
20.4500,63.1861,120.0000,1.0000
20.4600,63.2551,120.0000,1.0000
20.4700,63.3242,120.0000,1.0000
20.4800,63.3932,120.0000,1.0000
20.4900,63.4622,120.0000,1.0000
20.5000,63.5312,120.0000,1.0000
20.5100,63.6002,120.0000,1.0000
20.5200,63.6692,120.0000,1.0000
20.5300,63.7382,120.0000,1.0000
20.5400,63.8072,120.0000,1.0000
20.5500,63.8762,120.0000,1.0000
20.5600,63.9452,120.0000,1.0000
20.5700,64.0141,120.0000,1.0000
20.5800,64.0831,120.0000,1.0000
20.5900,64.1521,120.0000,1.0000
20.6000,64.2210,120.0000,1.0000
20.6100,64.2899,120.0000,1.0000
20.6200,64.3589,120.0000,1.0000
20.6300,64.4278,120.0000,1.0000
20.6400,64.4967,120.0000,1.0000
20.6500,64.5656,120.0000,1.0000
20.6600,64.6346,120.0000,1.0000
20.6700,64.7035,120.0000,1.0000
20.6800,64.7724,120.0000,1.0000
20.6900,64.8412,120.0000,1.0000
20.7000,64.9101,120.0000,1.0000
20.7100,64.9790,120.0000,1.0000
20.7200,65.0479,120.0000,1.0000
20.7300,65.1167,120.0000,1.0000
20.7400,65.1856,120.0000,1.0000
20.7500,65.2544,120.0000,1.0000
20.7600,65.3233,120.0000,1.0000
20.7700,65.3921,120.0000,1.0000
20.7800,65.4609,120.0000,1.0000
20.7900,65.5298,120.0000,1.0000
20.8000,65.5986,120.0000,1.0000
20.8100,65.6674,120.0000,1.0000
20.8200,65.7362,120.0000,1.0000
20.8300,65.8050,120.0000,1.0000
20.8400,65.8738,120.0000,1.0000
20.8500,65.9426,120.0000,1.0000
20.8600,66.0113,120.0000,1.0000
20.8700,66.0801,120.0000,1.0000
20.8800,66.1489,120.0000,1.0000
20.8900,66.2176,120.0000,1.0000
20.9000,66.2864,120.0000,1.0000
20.9100,66.3551,120.0000,1.0000
20.9200,66.4239,120.0000,1.0000
20.9300,66.4926,120.0000,1.0000
20.9400,66.5613,120.0000,1.0000
