t,x,y,v,steer_deg,accel
19.4,49.6307,69.871,7.6848,26.8639,0.114766
19.42,49.5615,70.0083,7.6871,-30.023,0.110182
19.44,49.4926,70.1457,7.6893,-30.023,0.105781
19.46,49.4283,70.2854,7.69142,-30.023,0.101556
19.48,49.3686,70.4272,7.69345,-30.023,0.0974998
19.5,49.3135,70.5709,7.6954,26.8639,0.0936054
19.52,49.2587,70.7147,7.69727,26.8639,0.0898666
19.54,49.1998,70.857,7.69907,26.8639,0.0862772
19.56,49.1368,70.9975,7.70079,26.8639,0.0828311
19.58,49.0697,71.1361,7.70245,-30.023,0.0795226
19.6,49.0029,71.275,7.70404,-30.023,0.0763463
19.62,48.9408,71.4159,7.70557,-30.023,0.0732968
19.64,48.8832,71.5589,7.70703,-30.023,0.0703692
19.66,48.8304,71.7038,7.70844,26.8639,0.0675585
19.68,48.778,71.8487,7.70979,26.8639,0.0648601
19.7,48.7213,71.9921,7.71109,26.8639,0.0622694
19.72,48.6605,72.1339,7.71233,26.8639,0.0597822
19.74,48.5956,72.2738,7.71353,26.8639,0.0573944
19.76,48.5266,72.4118,7.71468,-30.023,0.0551019
19.78,48.458,72.55,7.71578,-30.023,0.052901
19.8,48.3939,72.6904,7.71684,-30.023,0.0507881
19.82,48.3345,72.8328,7.71785,-30.023,0.0487595
19.84,48.2798,72.9772,7.71883,26.8639,0.0468119
19.86,48.2254,73.1217,7.71976,26.8639,0.0449421
19.88,48.1669,73.2645,7.72066,26.8639,0.043147
19.9,48.1042,73.4057,7.72153,26.8639,0.0414237
19.92,48.0375,73.5449,7.72236,-30.023,0.0397691
19.94,47.971,73.6843,7.72315,-30.023,0.0381806
19.96,47.9092,73.8259,7.72391,-30.023,0.0366556
19.98,47.8521,73.9694,7.72465,-30.023,0.0351915
20,47.7997,74.1148,7.72535,26.8639,0.0337859
20.02,47.7476,74.2603,7.72603,26.8639,0.0324364
20.04,47.6914,74.4042,7.72668,26.8639,0.0311408
20.06,47.631,74.5464,7.7273,26.8639,0.029897
20.08,47.5665,74.6868,7.7279,26.8639,0.0287028
20.1,47.4979,74.8254,7.72847,-30.023,0.0275564
20.12,47.4296,74.964,7.72902,-30.023,0.0264557
20.14,47.366,75.1049,7.72955,-30.023,0.025399
20.16,47.307,75.2478,7.73006,-30.023,0.0243845
20.18,47.2528,75.3926,7.73055,26.8639,0.0234105
20.2,47.1988,75.5375,7.73101,26.8639,0.0224755
20.22,47.1407,75.6808,7.73146,26.8639,0.0215778
20.24,47.0785,75.8223,7.7319,26.8639,0.0207159
20.26,47.0122,75.962,7.73231,26.8639,0.0198885
20.28,46.9418,76.0997,7.73271,-30.023,0.0190941
20.3,46.8717,76.2376,7.73309,-30.023,0.0183314
20.32,46.8062,76.3777,7.73346,-30.023,0.0175992
20.34,46.7454,76.5199,7.73381,-30.023,0.0168963
20.36,46.6894,76.664,7.73415,-30.023,0.0162214
20.38,46.6381,76.81,7.73447,26.8639,0.0155735
20.4,46.5871,76.956,7.73478,26.8639,0.0149514
20.42,46.5319,77.1005,7.73508,26.8639,0.0143542
20.44,46.4726,77.2434,7.73537,26.8639,0.0137809
20.46,46.4091,77.3845,7.73564,26.8639,0.0132304
20.48,46.3415,77.5237,7.73591,-30.023,0.012702
20.5,46.2742,77.663,7.73616,-30.023,0.0121946
20.52,46.2116,77.8045,7.73641,-30.023,0.0117076
20.54,46.1537,77.9479,7.73664,-30.023,0.0112399
20.56,46.1006,78.0933,7.73687,26.8639,0.010791
20.58,46.0477,78.2387,7.73708,26.8639,0.01036
20.6,45.9907,78.3825,7.73729,26.8639,0.00994618
20.62,45.9295,78.5247,7.73749,26.8639,0.0095489
20.64,45.8642,78.665,7.73768,26.8639,0.0091675
20.66,45.7949,78.8033,7.73786,-30.023,0.00880133
20.68,45.7258,78.9418,7.73804,-30.023,0.00844978
20.7,45.6614,79.0825,7.73821,-30.023,0.00811228
20.72,45.6017,79.2253,7.73837,-30.023,0.00778826
20.74,45.5467,79.3699,7.73852,26.8639,0.00747718
20.76,45.492,79.5147,7.73867,26.8639,0.00717852
20.78,45.4332,79.6579,7.73882,26.8639,0.0068918
20.8,45.3702,79.7992,7.73896,26.8639,0.00661652
20.82,45.3031,79.9387,7.73909,-30.023,0.00635224
20.84,45.2363,80.0783,7.73921,-30.023,0.00609852
20.86,45.1742,80.2201,7.73934,-30.023,0.00585493
20.88,45.1168,80.3638,7.73945,-30.023,0.00562107
20.9,45.0641,80.5094,7.73957,26.8639,0.00539656
20.92,45.0118,80.6551,7.73967,26.8639,0.005181
20.94,44.9553,80.7992,7.73978,26.8639,0.00497406
20.96,44.8946,80.9416,7.73988,26.8639,0.00477539
20.98,44.8298,81.0822,7.73997,26.8639,0.00458465
21,44.761,81.2208,7.74006,-30.023,0.00440153
21.02,44.6924,81.3596,7.74015,-30.023,0.00422572
21.04,44.6285,81.5006,7.74024,-30.023,0.00405694
21.06,44.5693,81.6436,7.74032,-30.023,0.00389489
21.08,44.5148,81.7885,7.7404,26.8639,0.00373932
21.1,44.4607,81.9335,7.74047,26.8639,0.00358997
21.12,44.4023,82.0769,7.74054,26.8639,0.00344657
21.14,44.3398,82.2185,7.74061,26.8639,0.00330891
21.16,44.2732,82.3583,7.74068,26.8639,0.00317675
21.18,44.2026,82.4961,7.74074,-30.023,0.00304986
21.2,44.1323,82.634,7.7408,-30.023,0.00292804
21.22,44.0666,82.7741,7.74086,-30.023,0.00281109
21.24,44.0055,82.9164,7.74092,-30.023,0.00269881
21.26,43.9493,83.0606,7.74097,-30.023,0.00259101
21.28,43.8978,83.2066,7.74102,26.8639,0.00248752
21.3,43.8466,83.3527,7.74107,26.8639,0.00238816
21.32,43.7912,83.4973,7.74112,26.8639,0.00229277
21.34,43.7316,83.6402,7.74117,26.8639,0.0022012
21.36,43.6679,83.7813,7.74121,26.8639,0.00211328
21.38,43.6001,83.9205,7.74125,-30.023,0.00202887
21.4,43.5326,84.0598,7.74129,-30.023,0.00194783
21.42,43.4698,84.2013,7.74133,-30.023,0.00187003
21.44,43.4116,84.3448,7.74137,-30.023,0.00179533
21.46,43.3583,84.4902,7.74141,26.8639,0.00172363
21.48,43.3053,84.6356,7.74144,26.8639,0.00165478
21.5,43.248,84.7795,7.74147,26.8639,0.00158868
21.52,43.1866,84.9216,7.7415,26.8639,0.00152523
21.54,43.1211,85.0619,7.74154,26.8639,0.00146431
21.56,43.0516,85.2002,7.74156,-30.023,0.00140582
21.58,42.9823,85.3387,7.74159,-30.023,0.00134967
21.6,42.9177,85.4794,7.74162,-30.023,0.00129576
21.62,42.8578,85.6221,7.74165,-30.023,0.001244
21.64,42.8026,85.7668,7.74167,26.8639,0.00119432
21.66,42.7477,85.9116,7.74169,26.8639,0.00114661
21.68,42.6887,86.0547,7.74172,26.8639,0.00110081
21.7,42.6255,86.196,7.74174,26.8639,0.00105684
21.72,42.5582,86.3355,7.74176,-30.023,0.00101463
21.74,42.4912,86.4751,7.74178,-30.023,0.000974105
21.76,42.4289,86.6168,7.7418,-30.023,0.000935197
21.78,42.3713,86.7605,7.74182,-30.023,0.000897844
21.8,42.3185,86.9061,7.74184,26.8639,0.000861982
21.82,42.266,87.0517,7.74185,26.8639,0.000827552
21.84,42.2093,87.1958,7.74187,26.8639,0.000794498
21.86,42.1484,87.3382,7.74189,26.8639,0.000762764
21.88,42.0834,87.4787,7.7419,26.8639,0.000732297
21.9,42.0144,87.6173,7.74192,-30.023,0.000703048
21.92,41.9456,87.756,7.74193,-30.023,0.000674967
21.94,41.8815,87.8969,7.74194,-30.023,0.000648007
21.96,41.8221,88.0399,7.74196,-30.023,0.000622124
21.98,41.7675,88.1848,7.74197,26.8639,0.000597275
22,41.7131,88.3298,7.74198,26.8639,0.000573418
22.02,41.6546,88.4731,7.74199,26.8639,0.000550515
22.04,41.5919,88.6147,7.742,26.8639,0.000528526
22.06,41.5251,88.7544,7.74201,-30.023,0.000507416
22.08,41.4587,88.8942,7.74202,-30.023,0.000487148
22.1,41.3969,89.0362,7.74203,-30.023,0.00046769
22.12,41.3398,89.1801,7.74204,-30.023,0.00044901
22.14,41.2875,89.3259,7.74205,26.8639,0.000431075
22.16,41.2356,89.4717,7.74206,26.8639,0.000413857
22.18,41.1794,89.616,7.74207,26.8639,0.000397327
22.2,41.119,89.7586,7.74208,26.8639,0.000381457
22.22,41.0546,89.8994,7.74209,26.8639,0.000366221
22.24,40.986,90.0382,7.74209,-30.023,0.000351593
22.26,40.9178,90.1772,7.7421,-30.023,0.000337549
22.28,40.8542,90.3184,7.74211,-30.023,0.000324067
22.3,40.7953,90.4616,7.74211,-30.023,0.000311123
22.32,40.7412,90.6067,7.74212,26.8639,0.000298696
22.34,40.6874,90.7519,7.74212,26.8639,0.000286765
22.36,40.6294,90.8954,7.74213,26.8639,0.000275311
22.38,40.5672,91.0372,7.74214,26.8639,0.000264315
22.4,40.501,91.1772,7.74214,26.8639,0.000253758
22.42,40.4307,91.3151,7.74215,-30.023,0.000243622
22.44,40.3607,91.4533,7.74215,-30.023,0.000233891
22.46,40.2953,91.5936,7.74216,-30.023,0.000224549
22.48,40.2346,91.7361,7.74216,-30.023,0.00021558
22.5,40.1787,91.8804,7.74216,26.8639,0.000206969
22.52,40.123,92.0249,7.74217,26.8639,0.000198702
22.54,40.0632,92.1677,7.74217,26.8639,0.000190766
22.56,39.9992,92.3087,7.74218,26.8639,0.000183146
22.58,39.9312,92.4478,7.74218,-30.023,0.000175831
22.6,39.8635,92.5871,7.74218,-30.023,0.000168808
22.62,39.8004,92.7285,7.74219,-30.023,0.000162065
22.64,39.7421,92.8719,7.74219,-30.023,0.000155592
22.66,39.6885,93.0172,7.74219,26.8639,0.000149377
22.68,39.6352,93.1626,7.7422,26.8639,0.000143411
22.7,39.5777,93.3063,7.7422,26.8639,0.000137683
22.72,39.5161,93.4484,7.7422,26.8639,0.000132183
22.74,39.4504,93.5886,7.7422,26.8639,0.000126904
22.76,39.3806,93.7268,7.74221,-30.023,0.000121835
22.78,39.3111,93.8652,7.74221,-30.023,0.000116969
22.8,39.2462,94.0058,7.74221,-30.023,0.000112297
22.82,39.1861,94.1484,7.74221,-30.023,0.000107811
22.84,39.1306,94.293,7.74222,26.8639,0.000103505
22.86,39.0755,94.4377,7.74222,26.8639,9.93707e-05
22.88,39.0162,94.5807,7.74222,26.8639,9.54016e-05
22.9,38.9528,94.722,7.74222,26.8639,9.15911e-05
22.92,38.8853,94.8613,7.74222,-30.023,8.79327e-05
22.94,38.8181,95.0008,7.74223,-30.023,8.44205e-05
22.96,38.7555,95.1425,7.74223,-30.023,8.10485e-05
22.98,38.6977,95.2861,7.74223,-30.023,7.78113e-05
23,38.6447,95.4316,7.74223,26.8639,7.47033e-05
23.02,38.5919,95.5772,7.74223,26.8639,7.17195e-05
23.04,38.535,95.7211,7.74223,26.8639,6.88549e-05
23.06,38.4739,95.8634,7.74224,26.8639,6.61047e-05
23.08,38.4086,96.0038,7.74224,26.8639,6.34643e-05
23.1,38.3394,96.1423,7.74224,-30.023,6.09294e-05
23.12,38.2704,96.281,7.74224,-30.023,5.84957e-05
23.14,38.206,96.4218,7.74224,-30.023,5.61593e-05
23.16,38.1464,96.5647,7.74224,-30.023,5.39161e-05
23.18,38.0915,96.7095,7.74224,26.8639,5.17626e-05
23.2,38.0369,96.8544,7.74224,26.8639,4.96951e-05
23.22,37.9782,96.9976,7.74224,26.8639,4.77102e-05
23.24,37.9153,97.1391,7.74225,26.8639,4.58045e-05
23.26,37.8483,97.2787,7.74225,-30.023,4.3975e-05
23.28,37.7816,97.4184,7.74225,-30.023,4.22185e-05
23.3,37.7195,97.5603,7.74225,-30.023,4.05322e-05
23.32,37.6622,97.7041,7.74225,-30.023,3.89133e-05
23.34,37.6097,97.8498,7.74225,26.8639,3.7359e-05
23.36,37.5575,97.9956,7.74225,26.8639,3.58668e-05
23.38,37.5011,98.1398,7.74225,26.8639,3.44342e-05
23.4,37.4405,98.2823,7.74225,26.8639,3.30588e-05
23.42,37.3758,98.4229,7.74225,26.8639,3.17384e-05
23.44,37.3071,98.5617,7.74225,-30.023,3.04707e-05
23.46,37.2386,98.7006,7.74225,-30.023,2.92536e-05
23.48,37.1748,98.8416,7.74225,-30.023,2.80851e-05
23.5,37.1156,98.9847,7.74226,-30.023,2.69634e-05
23.52,37.0613,99.1297,7.74226,26.8639,2.58864e-05
23.54,37.0072,99.2748,7.74226,26.8639,2.48524e-05
23.56,36.949,99.4183,7.74226,26.8639,2.38598e-05
23.58,36.8866,99.56,7.74226,26.8639,2.29068e-05
23.6,36.8201,99.6998,7.74226,26.8639,2.19918e-05
23.62,36.7496,99.8377,7.74226,-30.023,2.11134e-05
23.64,36.6794,99.9757,7.74226,-30.023,2.02701e-05
23.66,36.6138,100.116,7.74226,-30.023,1.94605e-05
23.68,36.5529,100.258,7.74226,-30.023,1.86832e-05
23.7,36.4967,100.403,7.74226,-30.023,1.79369e-05
23.72,36.4453,100.549,7.74226,26.8639,1.72205e-05
23.74,36.3942,100.695,7.74226,26.8639,1.65326e-05
23.76,36.339,100.839,7.74226,26.8639,1.58723e-05
23.78,36.2795,100.982,7.74226,26.8639,1.52383e-05
23.8,36.2159,101.124,7.74226,26.8639,1.46297e-05
23.82,36.1482,101.263,7.74226,-30.023,1.40453e-05
23.84,36.0808,101.402,7.74226,-30.023,1.34843e-05
23.86,36.0181,101.544,7.74226,-30.023,1.29457e-05
23.88,35.9601,101.687,7.74226,-30.023,1.24287e-05
23.9,35.9069,101.833,7.74226,26.8639,1.19322e-05
23.92,35.8539,101.978,7.74226,26.8639,1.14556e-05
23.94,35.7968,102.122,7.74226,26.8639,1.09981e-05
23.96,35.7355,102.264,7.74226,26.8639,1.05588e-05
23.98,35.6701,102.405,7.74226,26.8639,1.0137e-05
24,35.6007,102.543,7.74226,-30.023,9.73214e-06
24.02,35.5316,102.682,7.74226,-30.023,9.34341e-06
24.04,35.467,102.822,7.74226,-30.023,8.97022e-06
24.06,35.4072,102.965,7.74226,-30.023,8.61193e-06
24.08,35.3522,103.11,7.74226,26.8639,8.26795e-06
24.1,35.2974,103.255,7.74226,26.8639,7.93771e-06
24.12,35.2385,103.398,7.74226,26.8639,7.62066e-06
24.14,35.1754,103.539,7.74226,26.8639,7.31627e-06
24.16,35.1082,103.679,7.74227,-30.023,7.02404e-06
24.18,35.0413,103.819,7.74227,-30.023,6.74349e-06
24.2,34.9791,103.96,7.74227,-30.023,6.47414e-06
24.22,34.9217,104.104,7.74227,-30.023,6.21554e-06
24.24,34.869,104.25,7.74227,26.8639,5.96728e-06
24.26,34.8166,104.395,7.74227,26.8639,5.72894e-06
24.28,34.76,104.54,7.74227,26.8639,5.50011e-06
24.3,34.6992,104.682,7.74227,26.8639,5.28042e-06
24.32,34.6344,104.823,7.74227,26.8639,5.06951e-06
24.34,34.5654,104.961,7.74227,-30.023,4.86702e-06
24.36,34.4968,105.1,7.74227,-30.023,4.67262e-06
24.38,34.4328,105.241,7.74227,-30.023,4.48599e-06
24.4,34.3735,105.384,7.74227,-30.023,4.30681e-06
24.42,34.319,105.529,7.74227,26.8639,4.13478e-06
24.44,34.2648,105.674,7.74227,26.8639,3.96963e-06
24.46,34.2063,105.817,7.74227,26.8639,3.81108e-06
24.48,34.1438,105.959,7.74227,26.8639,3.65885e-06
24.5,34.0771,106.099,7.74227,26.8639,3.51271e-06
24.52,34.0065,106.237,7.74227,-30.023,3.3724e-06
24.54,33.9361,106.375,7.74227,-30.023,3.2377e-06
24.56,33.8703,106.515,7.74227,-30.023,3.10838e-06
24.58,33.8092,106.657,7.74227,-30.023,2.98423e-06
24.6,33.7528,106.801,7.74227,-30.023,2.86503e-06
24.62,33.7013,106.947,7.74227,26.8639,2.75059e-06
24.64,33.65,107.093,7.74227,26.8639,2.64073e-06
24.66,33.5945,107.238,7.74227,26.8639,2.53525e-06
24.68,33.5349,107.381,7.74227,26.8639,2.43399e-06
24.7,33.4711,107.522,7.74227,26.8639,2.33677e-06
24.72,33.4033,107.661,7.74227,-30.023,2.24343e-06
24.74,33.3357,107.8,7.74227,-30.023,2.15383e-06
24.76,33.2728,107.942,7.74227,-30.023,2.0678e-06
24.78,33.2146,108.085,7.74227,-30.023,1.98521e-06
24.8,33.1612,108.231,7.74227,26.8639,1.90591e-06
24.82,33.1081,108.376,7.74227,26.8639,1.82979e-06
24.84,33.0508,108.52,7.74227,26.8639,1.7567e-06
24.86,32.9894,108.662,7.74227,26.8639,1.68653e-06
24.88,32.9238,108.802,7.74227,26.8639,1.61917e-06
24.9,32.8542,108.941,7.74227,-30.023,1.5545e-06
24.92,32.7849,109.079,7.74227,-30.023,1.49241e-06
24.94,32.7202,109.22,7.74227,-30.023,1.4328e-06
24.96,32.6602,109.363,7.74227,-30.023,1.37557e-06
24.98,32.605,109.507,7.74227,26.8639,1.32062e-06
25,32.55,109.652,7.74227,26.8639,1.26787e-06
25.02,32.4909,109.795,7.74227,26.8639,1.21723e-06
25.04,32.4277,109.936,7.74227,26.8639,1.16861e-06
25.06,32.3603,110.076,7.74227,-30.023,1.12194e-06
25.08,32.2933,110.215,7.74227,-30.023,1.07712e-06
25.1,32.2309,110.357,7.74227,-30.023,1.0341e-06
25.12,32.1733,110.501,7.74227,-30.023,9.92797e-07
25.14,32.1204,110.646,7.74227,26.8639,9.53143e-07
25.16,32.0678,110.792,7.74227,26.8639,9.15072e-07
25.18,32.0111,110.936,7.74227,26.8639,8.78522e-07
25.2,31.9501,111.078,7.74227,26.8639,8.43432e-07
25.22,31.8851,111.219,7.74227,26.8639,8.09743e-07
25.24,31.816,111.358,7.74227,-30.023,7.774e-07
25.26,31.7472,111.496,7.74227,-30.023,7.46349e-07
25.28,31.683,111.637,7.74227,-30.023,7.16538e-07
25.3,31.6236,111.78,7.74227,-30.023,6.87918e-07
25.32,31.5689,111.925,7.74227,26.8639,6.60441e-07
25.34,31.5145,112.07,7.74227,26.8639,6.34062e-07
25.36,31.4559,112.213,7.74227,26.8639,6.08736e-07
25.38,31.3931,112.355,7.74227,26.8639,5.84422e-07
25.4,31.3263,112.494,7.74227,-30.023,5.61079e-07
25.42,31.2598,112.634,7.74227,-30.023,5.38668e-07
25.44,31.1979,112.776,7.74227,-30.023,5.17152e-07
25.46,31.1408,112.92,7.74227,-30.023,4.96496e-07
25.48,31.0885,113.066,7.74227,26.8639,4.76665e-07
25.5,31.0365,113.212,7.74227,26.8639,4.57626e-07
25.52,30.9802,113.356,7.74227,26.8639,4.39347e-07
25.54,30.9198,113.499,7.74227,26.8639,4.21799e-07
25.56,30.8553,113.639,7.74227,26.8639,4.04951e-07
25.58,30.7867,113.778,7.74227,-30.023,3.88776e-07
25.6,30.7184,113.917,7.74227,-30.023,3.73248e-07
25.62,30.6548,114.058,7.74227,-30.023,3.5834e-07
25.64,30.5958,114.201,7.74227,-30.023,3.44027e-07
25.66,30.5416,114.347,7.74227,26.8639,3.30285e-07
25.68,30.4878,114.492,7.74227,26.8639,3.17093e-07
25.7,30.4297,114.635,7.74227,26.8639,3.04428e-07
25.72,30.3675,114.777,7.74227,26.8639,2.92268e-07
25.74,30.3012,114.917,7.74227,26.8639,2.80594e-07
25.76,30.2309,115.055,7.74227,-30.023,2.69387e-07
25.78,30.1608,115.193,7.74227,-30.023,2.58627e-07
25.8,30.0954,115.333,7.74227,-30.023,2.48297e-07
25.82,30.0346,115.476,7.74227,-30.023,2.38379e-07
25.84,29.9786,115.62,7.74227,26.8639,2.28858e-07
25.86,29.9229,115.765,7.74227,26.8639,2.19717e-07
25.88,29.863,115.907,7.74227,26.8639,2.10941e-07
25.9,29.799,116.048,7.74227,26.8639,2.02515e-07
25.92,29.7309,116.187,7.74227,-30.023,1.94426e-07
25.94,29.6632,116.327,7.74227,-30.023,1.86661e-07
25.96,29.6,116.468,7.74227,-30.023,1.79205e-07
25.98,29.5416,116.611,7.74227,-30.023,1.72047e-07
26,29.488,116.757,7.74227,26.8639,1.65175e-07
26.02,29.4346,116.902,7.74227,26.8639,1.58578e-07
26.04,29.3771,117.046,7.74227,26.8639,1.52244e-07
26.06,29.3154,117.188,7.74227,26.8639,1.46163e-07
26.08,29.2496,117.328,7.74227,26.8639,1.40325e-07
26.1,29.1798,117.466,7.74227,-30.023,1.3472e-07
26.12,29.1103,117.604,7.74227,-30.023,1.29339e-07
26.14,29.0453,117.745,7.74227,-30.023,1.24173e-07
26.16,28.9851,117.888,7.74227,-30.023,1.19213e-07
26.18,28.9296,118.032,7.74227,26.8639,1.14451e-07
26.2,28.8745,118.177,7.74227,26.8639,1.0988e-07
26.22,28.8151,118.32,7.74227,26.8639,1.05491e-07
26.24,28.7516,118.461,7.74227,26.8639,1.01278e-07
26.26,28.6841,118.601,7.74227,-30.023,9.72323e-08
26.28,28.6168,118.74,7.74227,-30.023,9.33486e-08
26.3,28.5542,118.882,7.74227,-30.023,8.962e-08
26.32,28.4963,119.025,7.74227,-30.023,8.60404e-08
26.34,28.4432,119.171,7.74227,26.8639,8.26038e-08
26.36,28.3904,119.316,7.74227,26.8639,7.93044e-08
26.38,28.3334,119.46,7.74227,26.8639,7.61368e-08
26.4,28.2722,119.602,7.74227,26.8639,7.30957e-08
26.42,28.207,119.743,7.74227,26.8639,7.01761e-08
26.44,28.1377,119.881,7.74227,-30.023,6.73731e-08
26.46,28.0686,120.02,7.74227,-30.023,6.46821e-08
26.48,28.0042,120.161,7.74227,-30.023,6.20985e-08
26.5,27.9445,120.304,7.74227,-30.023,5.96182e-08
26.52,27.8896,120.448,7.74227,26.8639,5.72369e-08
26.54,27.8349,120.593,7.74227,26.8639,5.49507e-08
26.56,27.7761,120.736,7.74227,26.8639,5.27559e-08
26.58,27.7132,120.878,7.74227,26.8639,5.06487e-08
26.6,27.6461,121.017,7.74227,-30.023,4.86257e-08
26.62,27.5794,121.157,7.74227,-30.023,4.66835e-08
26.64,27.5173,121.299,7.74227,-30.023,4.48188e-08
26.66,27.4599,121.443,7.74227,-30.023,4.30286e-08
26.68,27.4073,121.588,7.74227,26.8639,4.131e-08
26.7,27.3551,121.734,7.74227,26.8639,3.966e-08
26.72,27.2986,121.878,7.74227,26.8639,3.80759e-08
26.74,27.238,122.021,7.74227,26.8639,3.6555e-08
26.76,27.1732,122.162,7.74227,26.8639,3.50949e-08
26.78,27.1044,122.3,7.74227,-30.023,3.36932e-08
26.8,27.0359,122.439,7.74227,-30.023,3.23474e-08
26.82,26.972,122.58,7.74227,-30.023,3.10554e-08
26.84,26.9128,122.723,7.74227,-30.023,2.98149e-08
26.86,26.8584,122.868,7.74227,26.8639,2.86241e-08
26.88,26.8043,123.013,7.74227,26.8639,2.74808e-08
26.9,26.746,123.157,7.74227,26.8639,2.63831e-08
26.92,26.6836,123.298,7.74227,26.8639,2.53293e-08
26.94,26.6171,123.438,7.74227,26.8639,2.43176e-08
26.96,26.5465,123.576,7.74227,-30.023,2.33463e-08
26.98,26.4762,123.714,7.74227,-30.023,2.24138e-08
27,26.4105,123.854,7.74227,-30.023,2.15185e-08
27.02,26.3496,123.997,7.74227,-30.023,2.0659e-08
27.04,26.2933,124.141,7.74227,-30.023,1.98339e-08
27.06,26.2419,124.287,7.74227,26.8639,1.90417e-08
27.08,26.1908,124.433,7.74227,26.8639,1.82811e-08
27.1,26.1354,124.578,7.74227,26.8639,1.75509e-08
27.12,26.0759,124.721,7.74227,26.8639,1.68499e-08
27.14,26.0122,124.862,7.74227,26.8639,1.61769e-08
27.16,25.9445,125.001,7.74227,-30.023,1.55307e-08
27.18,25.8771,125.14,7.74227,-30.023,1.49104e-08
27.2,25.8143,125.282,7.74227,-30.023,1.43148e-08
27.22,25.7562,125.425,7.74227,-30.023,1.37431e-08
27.24,25.7029,125.571,7.74227,26.8639,1.31941e-08
27.26,25.65,125.716,7.74227,26.8639,1.26671e-08
27.28,25.5928,125.86,7.74227,26.8639,1.21612e-08
27.3,25.5314,126.002,7.74227,26.8639,1.16754e-08
27.32,25.466,126.143,7.74227,26.8639,1.12091e-08
27.34,25.3965,126.281,7.74227,-30.023,1.07614e-08
27.36,25.3273,126.42,7.74227,-30.023,1.03315e-08
27.38,25.2627,126.56,7.74227,-30.023,9.91888e-09
27.4,25.2029,126.703,7.74227,-30.023,9.5227e-09
27.42,25.1477,126.848,7.74227,26.8639,9.14234e-09
27.44,25.0929,126.993,7.74227,26.8639,8.77718e-09
27.46,25.0339,127.136,7.74227,26.8639,8.4266e-09
27.48,24.9708,127.277,7.74227,26.8639,8.09002e-09
27.5,24.9036,127.417,7.74227,-30.023,7.76689e-09
27.52,24.8367,127.556,7.74227,-30.023,7.45666e-09
27.54,24.7744,127.698,7.74227,-30.023,7.15882e-09
27.56,24.7169,127.842,7.74227,-30.023,6.87289e-09
27.58,24.6641,127.987,7.74227,26.8639,6.59837e-09
27.6,24.6117,128.133,7.74227,26.8639,6.33481e-09
27.62,24.555,128.277,7.74227,26.8639,6.08179e-09
27.64,24.4942,128.42,7.74227,26.8639,5.83887e-09
27.66,24.4293,128.56,7.74227,26.8639,5.60565e-09
27.68,24.3603,128.699,7.74227,-30.023,5.38175e-09
27.7,24.2916,128.838,7.74227,-30.023,5.16679e-09
27.72,24.2276,128.979,7.74227,-30.023,4.96041e-09
27.74,24.1682,129.122,7.74227,-30.023,4.76228e-09
27.76,24.1136,129.266,7.74227,26.8639,4.57207e-09
27.78,24.0594,129.411,7.74227,26.8639,4.38945e-09
27.8,24.0009,129.555,7.74227,26.8639,4.21412e-09
27.82,23.9383,129.696,7.74227,26.8639,4.0458e-09
27.84,23.8716,129.836,7.74227,26.8639,3.8842e-09
27.86,23.8008,129.974,7.74227,-30.023,3.72906e-09
27.88,23.7304,130.112,7.74227,-30.023,3.58011e-09
27.9,23.6646,130.252,7.74227,-30.023,3.43711e-09
27.92,23.6034,130.394,7.74227,-30.023,3.29983e-09
27.94,23.547,130.538,7.74227,-30.023,3.16803e-09
27.96,23.4954,130.684,7.74227,26.8639,3.04149e-09
27.98,23.4441,130.83,7.74227,26.8639,2.92e-09
28,23.3885,130.975,7.74227,26.8639,2.80337e-09
28.02,23.3288,131.118,7.74227,26.8639,2.6914e-09
28.04,23.265,131.259,7.74227,26.8639,2.5839e-09
28.06,23.1971,131.398,7.74227,-30.023,2.48069e-09
28.08,23.1295,131.537,7.74227,-30.023,2.38161e-09
28.1,23.0665,131.679,7.74227,-30.023,2.28648e-09
28.12,23.0083,131.822,7.74227,-30.023,2.19515e-09
28.14,22.9549,131.968,7.74227,26.8639,2.10748e-09
28.16,22.9017,132.113,7.74227,26.8639,2.0233e-09
28.18,22.8443,132.257,7.74227,26.8639,1.94248e-09
28.2,22.7828,132.399,7.74227,26.8639,1.8649e-09
28.22,22.7172,132.539,7.74227,26.8639,1.79041e-09
28.24,22.6476,132.678,7.74227,-30.023,1.71889e-09
28.26,22.5782,132.816,7.74227,-30.023,1.65024e-09
28.28,22.5134,132.957,7.74227,-30.023,1.58432e-09
28.3,22.4534,133.099,7.74227,-30.023,1.52104e-09
28.32,22.3981,133.244,7.74227,26.8639,1.46029e-09
28.34,22.3431,133.389,7.74227,26.8639,1.40196e-09
28.36,22.2839,133.532,7.74227,26.8639,1.34596e-09
28.38,22.2206,133.673,7.74227,26.8639,1.2922e-09
28.4,22.1532,133.813,7.74227,-30.023,1.24059e-09
28.42,22.0861,133.952,7.74227,-30.023,1.19104e-09
28.44,22.0237,134.094,7.74227,-30.023,1.14346e-09
28.46,21.966,134.237,7.74227,-30.023,1.09779e-09
28.48,21.9131,134.383,7.74227,26.8639,1.05394e-09
28.5,21.8605,134.529,7.74227,26.8639,1.01185e-09
28.52,21.8036,134.673,7.74227,26.8639,9.71429e-10
28.54,21.7427,134.815,7.74227,26.8639,9.32628e-10
