t,x,y,v,steer_deg,accel
18.56,-29.4776,5.47991,7.71361,5.91141,0.87746
18.58,-29.5074,5.32836,7.73116,3.50504,0.823691
18.6,-29.5365,5.17635,7.74763,9.20191,0.773218
18.62,-29.5647,5.02383,7.7631,5.71666,0.725837
18.64,-29.5919,4.87081,7.77761,3.33451,0.68136
18.66,-29.6184,4.71739,7.79124,9.01401,0.639608
18.68,-29.6439,4.56355,7.80403,5.54077,0.600415
18.7,-29.6684,4.40928,7.81604,9.22529,0.563623
18.72,-29.6917,4.2546,7.82731,5.79856,0.529086
18.74,-29.7139,4.09952,7.8379,3.45044,0.496665
18.76,-29.7354,3.94415,7.84783,7.89484,0.466231
18.78,-29.756,3.78846,7.85715,4.9973,0.437661
18.8,-29.7757,3.63245,7.86591,3.00191,0.410843
18.82,-29.7947,3.4762,7.87412,7.66487,0.385668
18.84,-29.8128,3.3197,7.88184,4.90006,0.362035
18.86,-29.83,3.16293,7.88908,2.98769,0.33985
18.88,-29.8466,3.00595,7.89587,7.69016,0.319025
18.9,-29.8623,2.84875,7.90226,4.9347,0.299476
18.92,-29.877,2.69133,7.90824,3.02666,0.281125
18.94,-29.8911,2.53374,7.91387,7.72552,0.263899
18.96,-29.9043,2.37596,7.91915,4.95188,0.247728
18.98,-29.9165,2.218,7.9241,3.03365,0.232548
19,-29.928,2.05989,7.92875,7.72952,0.218298
19.02,-29.9387,1.90163,7.93312,4.93698,0.204921
19.04,-29.9483,1.74322,7.93722,3.01015,0.192364
19.06,-29.9573,1.58469,7.94106,7.71426,0.180577
19.08,-29.9655,1.42604,7.94467,4.90548,0.169511
19.1,-29.9726,1.26728,7.94806,2.97253,0.159124
19.12,-29.979,1.10841,7.95125,7.6972,0.149374
19.14,-29.9846,0.949459,7.95423,4.87221,0.14022
19.16,-29.9892,0.790411,7.95704,2.93317,0.131628
19.18,-29.9931,0.631293,7.95967,7.69036,0.123562
19.2,-29.9962,0.472104,7.96214,4.84604,0.115991
19.22,-29.9982,0.312851,7.96446,2.89858,0.108883
19.24,-29.9996,0.153546,7.96664,7.70053,0.102211
19.26,-30.0001,-0.00580589,7.96868,4.8312,0.0959479
19.28,-29.9995,-0.165198,7.9706,2.87131,0.0900685
19.3,-29.9984,-0.324624,7.9724,7.73137,0.0845493
19.32,-29.9964,-0.484075,7.9741,4.82942,0.0793684
19.34,-29.9933,-0.643543,7.97568,2.85188,0.0745049
19.36,-29.9896,-0.803029,7.97717,7.78511,0.0699395
19.38,-29.985,-0.96252,7.97857,4.84124,0.0656538
19.4,-29.9794,-1.122,7.97988,2.8399,0.0616307
19.42,-29.9731,-1.28149,7.98112,7.8635,0.0578541
19.44,-29.9659,-1.44096,7.98227,4.8668,0.054309
19.46,-29.9577,-1.60041,7.98336,2.8346,0.0509811
19.48,-29.9489,-1.75984,7.98438,7.96821,0.0478571
19.5,-29.9392,-1.91924,7.98534,4.90611,0.0449246
19.52,-29.9284,-2.07859,7.98624,2.8351,0.0421717
19.54,-29.9169,-2.23792,7.98708,8.1011,0.0395876
19.56,-29.9046,-2.39719,7.98787,4.95924,0.0371617
19.58,-29.8912,-2.55639,7.98861,2.8405,0.0348846
19.6,-29.8771,-2.71555,7.98931,8.26426,0.032747
19.62,-29.8621,-2.87463,7.98997,5.02632,0.0307403
19.64,-29.846,-3.03363,7.99058,2.84985,0.0288566
19.66,-29.8293,-3.19257,7.99116,8.46009,0.0270884
19.68,-29.8116,-3.35141,7.9917,5.10756,0.0254285
19.7,-29.7928,-3.51014,7.99221,8.96701,0.0238703
19.72,-29.7729,-3.66874,7.99269,5.54541,0.0224076
19.74,-29.7517,-3.8272,7.99313,3.23233,0.0210345
19.76,-29.7298,-3.98556,7.99356,8.08104,0.0197456
19.78,-29.707,-4.1438,7.99395,5.03033,0.0185356
19.8,-29.6832,-4.30189,7.99432,2.95787,0.0173998
19.82,-29.6586,-4.45988,7.99467,8.28685,0.0163336
19.84,-29.6332,-4.61774,7.995,5.18834,0.0153327
19.86,-29.6066,-4.77542,7.9953,3.07864,0.0143932
19.88,-29.5794,-4.93299,7.99559,8.75597,0.0135112
19.9,-29.5512,-5.0904,7.99586,5.4644,0.0126833
19.92,-29.5218,-5.2476,7.99611,3.22903,0.0119061
19.94,-29.4917,-5.40467,7.99635,9.26134,0.0111765
19.96,-29.4606,-5.56154,7.99658,5.72166,0.0104916
19.98,-29.4283,-5.71817,7.99679,3.33187,0.00984875
20,-29.3952,-5.87466,7.99698,9.77184,0.00924525
20.02,-29.3611,-6.03091,7.99717,5.95046,0.00867872
20.04,-29.3257,-6.18689,7.99734,10.6139,0.00814692
20.06,-29.2889,-6.34256,7.9975,6.56269,0.0076477
20.08,-29.2508,-6.49789,7.99766,3.83605,0.00717907
20.1,-29.2118,-6.65302,7.9978,9.86571,0.00673915
20.12,-29.1717,-6.80787,7.99794,6.07168,0.0063262
20.14,-29.1303,-6.96239,7.99806,3.51853,0.00593855
20.16,-29.0881,-7.1167,7.99818,10.3705,0.000659078
20.18,-29.0449,-7.2707,7.99819,6.33628,0.000618691
20.2,-29.0003,-7.42432,7.99821,3.63378,0.00058078
20.22,-28.9549,-7.5777,7.99822,11.1962,-0.0368433
20.24,-28.9083,-7.73072,7.99748,6.73397,-0.0345856
20.26,-28.8603,-7.88329,7.99679,12.4619,-0.152692
20.28,-28.8108,-8.03533,7.99374,7.56325,-0.143336
20.3,-28.7597,-8.18679,7.99087,4.3124,-0.134552
20.32,-28.7076,-8.33788,7.98818,11.8457,-0.387847
20.34,-28.6544,-8.48842,7.98042,7.09895,-0.364081
20.36,-28.5997,-8.63829,7.97314,13.044,-0.757968
20.38,-28.5435,-8.78737,7.95798,7.94863,-0.711522
20.4,-28.4858,-8.93555,7.94375,4.57001,-0.667922
20.42,-28.4273,-9.0831,7.93039,12.6005,-1.16539
20.44,-28.3676,-9.22978,7.90708,7.63206,-1.09398
20.46,-28.3065,-9.37541,7.8852,4.33936,-1.02694
20.48,-28.2447,-9.52027,7.86466,13.7336,-1.56065
20.5,-28.1817,-9.66407,7.83345,8.22611,-1.46502
20.52,-28.1174,-9.80661,7.80415,15.6969,-1.98762
20.54,-28.0516,-9.94772,7.7644,9.4765,-1.86583
20.56,-27.9844,-10.0873,7.72708,5.39647,-1.75149
20.58,-27.9164,-10.2257,7.69205,15.2869,-2.25178
20.6,-27.8473,-10.3626,7.64702,9.14272,-2.1138
20.62,-27.777,-10.498,7.60474,17.2344,-2.58407
20.64,-27.7053,-10.6315,7.55306,10.4391,-2.42572
20.66,-27.6323,-10.7632,7.50455,5.97942,-2.27708
20.68,-27.5586,-10.8935,7.459,16.7716,-2.72653
20.7,-27.484,-11.022,7.40447,10.133,-2.55945
20.72,-27.4083,-11.1487,7.35328,19.0317,-2.97779
20.74,-27.3314,-11.2733,7.29373,11.6691,-2.79532
20.76,-27.2532,-11.3958,7.23782,6.81452,-2.62403
20.78,-27.1745,-11.5167,7.18534,18.5558,-3.02166
20.8,-27.0951,-11.6357,7.12491,11.396,-2.8365
20.82,-27.0146,-11.7526,7.06818,21.1043,-3.20148
20.84,-26.933,-11.8673,7.00415,13.1548,-3.0053
20.86,-26.8503,-11.9796,6.94404,7.88262,-2.82115
20.88,-26.7672,-12.0902,6.88762,20.5203,-3.16458
20.9,-26.6835,-12.1988,6.82433,12.8552,-2.97066
20.92,-26.5988,-12.3051,6.76491,23.2953,-3.27967
20.94,-26.5133,-12.409,6.69932,14.8077,-3.0787
20.96,-26.4267,-12.5105,6.63775,9.1422,-2.89005
20.98,-26.3399,-12.6102,6.57995,22.5286,-3.17602
21,-26.2525,-12.7077,6.51643,14.4413,-2.9814
21.02,-26.1644,-12.8029,6.4568,25.4409,-3.23116
21.04,-26.0755,-12.8957,6.39217,16.546,-3.03316
21.06,-25.9857,-12.9859,6.33151,10.564,-2.8473
21.08,-25.8958,-13.0742,6.27457,24.4335,-3.07211
21.1,-25.8055,-13.1604,6.21312,16.0816,-2.88386
21.12,-25.7146,-13.2443,6.15545,10.3584,-2.70715
21.14,-25.6236,-13.3264,6.1013,25.8642,-2.90495
21.16,-25.5322,-13.4064,6.0432,17.1095,-2.72695
21.18,-25.4403,-13.484,5.98867,29.4749,-2.88562
21.2,-25.3477,-13.5591,5.93095,19.6404,-2.7088
21.22,-25.2546,-13.6317,5.87678,13.02,-2.54281
21.24,-25.1613,-13.7024,5.82592,27.8835,-2.67268
21.26,-25.0678,-13.7709,5.77247,18.8334,-2.5089
21.28,-24.9738,-13.8371,5.72229,12.5894,-2.35517
21.3,-24.8798,-13.9017,5.67519,28.7229,-2.45441
21.32,-24.7857,-13.9641,5.6261,19.5373,-2.30401
21.34,-24.6911,-14.0243,5.58002,13.1751,-2.16283
21.36,-24.5966,-14.0829,5.53676,30.0571,-2.22989
21.38,-24.5019,-14.1394,5.49216,20.5294,-2.09325
21.4,-24.4069,-14.1936,5.4503,33.4792,-2.11895
21.42,-24.3116,-14.2456,5.40792,24.6371,-1.98911
21.44,-24.2159,-14.2952,5.36814,17.0078,-1.86722
21.46,-24.1202,-14.3431,5.33079,31.4692,-1.85971
21.48,-24.0244,-14.3889,5.2936,22.6013,-1.74576
21.5,-23.9283,-14.4326,5.25868,15.7626,-1.63878
21.52,-23.8323,-14.4746,5.22591,30.8878,-1.59698
21.54,-23.7362,-14.5148,5.19397,22.1859,-1.49912
21.56,-23.6399,-14.553,5.16398,15.6491,-1.40726
21.58,-23.5436,-14.5897,5.13584,30.8907,-1.33038
21.6,-23.4473,-14.6246,5.10923,22.4031,-1.24886
21.62,-23.3508,-14.6575,5.08425,15.9706,-1.17233
21.64,-23.2544,-14.6891,5.06081,30.9633,-1.05982
21.66,-23.1579,-14.7189,5.03961,22.6756,-0.994878
21.68,-23.0613,-14.7468,5.01971,16.317,-0.933915
21.7,-22.9646,-14.7733,5.00104,11.5225,-0.876687
21.72,-22.8681,-14.7989,4.9835,29.5669,-0.731766
21.74,-22.7715,-14.823,4.96887,21.2966,-0.686925
21.76,-22.6748,-14.8453,4.95513,15.2697,-0.644833
21.78,-22.5781,-14.8664,4.94223,31.6226,-0.463318
21.8,-22.4813,-14.8859,4.93297,23.4003,-0.434927
21.82,-22.3844,-14.9036,4.92427,16.7991,-0.408276
21.84,-22.2874,-14.92,4.9161,31.7671,-0.190405
21.86,-22.1902,-14.9348,4.91229,23.5887,-0.178738
21.88,-22.0928,-14.9478,4.90872,16.9503,-0.167785
21.9,-21.9954,-14.9595,4.90536,30.7461,0.0860413
21.92,-21.8978,-14.9696,4.90708,22.5337,0.080769
21.94,-21.8,-14.978,4.9087,16.2447,0.0758197
21.96,-21.7021,-14.9851,4.91022,29.012,0.365067
21.98,-21.604,-14.9907,4.91752,21.1651,0.342696
22,-21.5056,-14.9946,4.92437,15.3572,0.321697
22.02,-21.4071,-14.9973,4.9308,10.8954,0.301984
22.04,-21.3084,-14.9992,4.93684,25.7794,0.627212
22.06,-21.2096,-14.9999,4.94939,18.8503,0.588779
22.08,-21.1105,-14.9991,4.96116,13.6207,0.5527
22.1,-21.0112,-14.9972,4.97222,26.4499,0.91176
22.12,-20.9116,-14.994,4.99045,19.3892,0.85589
22.14,-20.8117,-14.9891,5.00757,14.076,0.803443
22.16,-20.7116,-14.9832,5.02364,9.96898,0.754211
22.18,-20.6112,-14.9764,5.03872,24.1644,1.14937
22.2,-20.5105,-14.9684,5.06171,17.6224,1.07894
22.22,-20.4095,-14.959,5.08329,12.6593,1.01282
22.24,-20.3082,-14.9484,5.10355,24.6387,1.43974
22.26,-20.2065,-14.9365,5.13234,17.9511,1.35152
22.28,-20.1045,-14.923,5.15937,12.8983,1.2687
22.3,-20.0021,-14.9084,5.18475,23.2758,1.72667
22.32,-19.8993,-14.8924,5.21928,17.0007,1.62086
22.34,-19.7961,-14.8748,5.2517,12.2322,1.52154
22.36,-19.6924,-14.856,5.28213,8.54769,1.4283
22.38,-19.5883,-14.8364,5.31069,20.3282,1.92231
22.4,-19.4838,-14.8156,5.34914,14.7361,1.80451
22.42,-19.3788,-14.7933,5.38523,10.4611,1.69394
22.44,-19.2733,-14.77,5.41911,20.3048,2.21658
22.46,-19.1673,-14.7452,5.46344,14.7237,2.08075
22.48,-19.0608,-14.719,5.50505,10.467,1.95325
22.5,-18.9538,-14.6915,5.54412,7.19254,1.83356
22.52,-18.8462,-14.6632,5.58079,18.1546,2.39167
22.54,-18.7381,-14.6337,5.62862,12.9868,2.24511
22.56,-18.6294,-14.6026,5.67353,9.05462,2.10754
22.58,-18.5202,-14.5704,5.71568,18.1436,2.69206
22.6,-18.4103,-14.5368,5.76952,12.9334,2.5271
22.62,-18.2999,-14.5016,5.82006,8.98795,2.37224
22.64,-18.1889,-14.4651,5.86751,16.807,2.98297
22.66,-18.0772,-14.4272,5.92716,11.9641,2.80018
22.68,-17.9648,-14.3877,5.98317,8.29559,2.62859
22.7,-17.8518,-14.3469,6.03574,5.51675,2.46752
22.72,-17.738,-14.3051,6.08509,14.6681,3.11415
22.74,-17.6235,-14.262,6.14509,10.2557,2.93032
22.76,-17.5084,-14.2174,6.2037,6.93877,2.75076
22.78,-17.3925,-14.1715,6.25871,14.5709,3.39134
22.8,-17.276,-14.1242,6.31871,10.1384,3.20751
22.82,-17.1589,-14.0752,6.37871,6.82974,3.02368
22.84,-17.041,-14.0249,6.43871,13.471,3.59294
22.86,-16.9224,-13.9731,6.49871,9.34343,3.4091
22.88,-16.8032,-13.9197,6.55871,6.27318,3.22527
22.9,-16.6834,-13.865,6.61871,4.00412,3.04144
22.92,-16.5626,-13.8093,6.67871,11.9778,3.44887
22.94,-16.4412,-13.7522,6.73871,8.10639,3.26504
22.96,-16.3192,-13.6936,6.79871,5.26784,3.08121
22.98,-16.1965,-13.6336,6.85871,11.9541,3.27072
23,-16.0731,-13.5722,6.91871,8.01302,3.08689
23.02,-15.9493,-13.5092,6.97871,5.15132,2.90306
23.04,-15.8248,-13.4448,7.03677,11.0481,2.89427
23.06,-15.6997,-13.379,7.09466,7.34775,2.71692
23.08,-15.5742,-13.3116,7.149,4.67991,2.55043
23.1,-15.4482,-13.243,7.20001,10.0084,2.44536
23.12,-15.3218,-13.1731,7.24891,6.64715,2.29552
23.14,-15.1951,-13.1017,7.29482,4.23331,2.15485
23.16,-15.068,-13.0292,7.33792,2.52461,2.02281
23.18,-14.9404,-12.9559,7.37838,9.15249,1.90457
23.2,-14.8125,-12.8814,7.41647,5.92764,1.78786
23.22,-14.6846,-12.8057,7.45222,3.64977,1.67831
23.24,-14.5564,-12.729,7.48579,9.18398,1.57546
23.26,-14.4281,-12.6512,7.5173,5.90192,1.47892
23.28,-14.2999,-12.5721,7.54688,3.60134,1.3883
23.3,-14.1715,-12.4921,7.57464,8.46083,1.30323
23.32,-14.0432,-12.4111,7.60071,5.41981,1.22337
23.34,-13.9151,-12.3289,7.62518,3.2951,1.14841
23.36,-13.7868,-12.2459,7.64814,7.62821,1.07803
23.38,-13.6587,-12.162,7.66971,4.91693,1.01198
23.4,-13.5308,-12.077,7.68994,3.01892,0.949965
23.42,-13.4028,-11.9914,7.70894,6.86623,0.891754
23.44,-13.275,-11.9048,7.72678,4.49668,0.837109
23.46,-13.1474,-11.8174,7.74352,2.82558,0.785814
23.48,-13.0198,-11.7293,7.75924,1.66766,0.737661
23.5,-12.8922,-11.6407,7.77399,6.40402,0.69246
23.52,-12.7647,-11.5515,7.78784,4.14153,0.650028
23.54,-12.6375,-11.4614,7.80084,2.5586,0.610196
23.56,-12.5103,-11.3708,7.81304,6.3274,0.572805
23.58,-12.3834,-11.2794,7.8245,4.11465,0.537705
23.6,-12.2568,-11.1873,7.83525,2.56384,0.504756
23.62,-12.1303,-11.0946,7.84535,1.49681,0.473826
23.64,-12.0039,-11.0015,7.85483,5.87955,0.444791
23.66,-11.8777,-10.9078,7.86372,3.74559,0.417536
23.68,-11.7518,-10.8134,7.87207,2.26675,0.39195
23.7,-11.626,-10.7185,7.87991,5.68349,0.367933
23.72,-11.5006,-10.623,7.88727,3.63497,0.345387
23.74,-11.3754,-10.5269,7.89418,2.21337,0.324222
23.76,-11.2505,-10.4303,7.90066,5.0119,0.304355
23.78,-11.1258,-10.3331,7.90675,3.26493,0.285705
23.8,-11.0014,-10.2354,7.91246,2.04056,0.268198
23.82,-10.8772,-10.1372,7.91783,1.19888,0.251763
23.84,-10.7531,-10.0388,7.92286,4.51641,0.236336
23.86,-10.6292,-9.93991,7.92759,2.9336,0.221854
23.88,-10.5056,-9.84052,7.93203,1.82616,0.208259
23.9,-10.3822,-9.74078,7.93619,4.30122,0.195498
23.92,-10.259,-9.6406,7.9401,2.85657,0.183518
23.94,-10.1362,-9.53991,7.94377,1.83304,0.172273
23.96,-10.0135,-9.43889,7.94722,1.12086,0.161716
23.98,-9.89096,-9.33764,7.95045,3.9148,0.151807
24,-9.76861,-9.23603,7.95349,2.59005,0.142505
24.02,-9.64655,-9.13398,7.95634,1.65362,0.133772
24.04,-9.52468,-9.03162,7.95901,1.0039,0.125575
24.06,-9.40291,-8.92906,7.96153,3.83702,0.11788
24.08,-9.28136,-8.82617,7.96388,2.50154,0.110657
24.1,-9.16011,-8.72285,7.9661,1.5657,0.103876
24.12,-9.03904,-8.61925,7.96817,3.57112,0.0975109
24.14,-8.91822,-8.5153,7.97012,2.37198,0.0915357
24.16,-8.79769,-8.41096,7.97195,1.52248,0.0859267
24.18,-8.67734,-8.30635,7.97367,0.93169,0.0806613
24.2,-8.5571,-8.20157,7.97529,3.13354,0.0757186
24.22,-8.43705,-8.09652,7.9768,2.08305,0.0710788
24.24,-8.31727,-7.99113,7.97822,1.33837,0.0667233
24.26,-8.19765,-7.8855,7.97956,0.820231,0.0626347
24.28,-8.07813,-7.77973,7.98081,2.99512,0.0587966
24.3,-7.9588,-7.6737,7.98199,1.97795,0.0551937
24.32,-7.83973,-7.56735,7.98309,1.25977,0.0518116
24.34,-7.72082,-7.46079,7.98413,0.762391,0.0486367
24.36,-7.602,-7.35409,7.9851,2.85087,0.0456564
24.38,-7.48337,-7.24716,7.98601,1.86159,0.0428587
24.4,-7.36499,-7.13993,7.98687,1.16766,0.0402325
24.42,-7.24676,-7.0325,7.98767,0.690745,0.0377671
24.44,-7.12863,-6.92494,7.98843,2.67232,0.0354529
24.46,-7.01067,-6.81718,7.98914,1.7246,0.0332804
24.48,-6.89295,-6.70913,7.9898,1.06411,0.0312411
24.5,-6.77537,-6.60091,7.99043,0.613663,0.0293267
24.52,-6.65788,-6.49258,7.99101,2.47523,0.0275297
24.54,-6.54055,-6.38405,7.99157,1.58117,0.0258427
24.56,-6.42344,-6.27527,7.99208,0.961394,0.0242592
24.58,-6.30647,-6.16632,7.99257,2.18236,0.0227726
24.6,-6.18966,-6.05718,7.99302,1.43571,0.0213772
24.62,-6.07306,-5.94782,7.99345,0.909614,0.0200672
24.64,-5.95658,-5.83831,7.99385,0.546287,0.0188376
24.66,-5.84018,-5.72871,7.99423,1.81111,0.0176833
24.68,-5.72391,-5.61896,7.99458,1.21601,0.0165997
24.7,-5.6078,-5.50902,7.99491,0.791381,0.0155825
24.72,-5.49181,-5.39896,7.99523,0.493928,0.0146277
24.74,-5.37588,-5.28882,7.99552,1.66166,0.0137313
24.76,-5.26007,-5.17855,7.99579,1.13006,0.0128899
24.78,-5.14442,-5.0681,7.99605,0.74752,0.0121
24.8,-5.02887,-4.95754,7.99629,0.477014,0.0113586
24.82,-4.91339,-4.8469,7.99652,1.51906,0.0106626
24.84,-4.79801,-4.73614,7.99673,1.03918,0.0100092
24.86,-4.68279,-4.62523,7.99693,0.692446,0.00939585
24.88,-4.56765,-4.51421,7.99712,0.446165,0.0088201
24.9,-4.45259,-4.40312,7.9973,1.36054,0.00827963
24.92,-4.33762,-4.29191,7.99746,0.934614,0.00777228
24.94,-4.22278,-4.18058,7.99762,0.625951,0.00729602
24.96,-4.10803,-4.06914,7.99776,0.406012,0.00684894
24.98,-3.99334,-3.95764,7.9979,1.19532,0.00642925
25,-3.87873,-3.84605,7.99803,0.825207,0.00603529
25.02,-3.76425,-3.73433,7.99815,0.556021,0.00566546
25.04,-3.64984,-3.62253,7.99826,0.363466,0.0053183
25.06,-3.53548,-3.51068,7.99837,0.228237,0.00499241
25.08,-3.42115,-3.39879,7.99847,1.12589,0.00468649
25.1,-3.30691,-3.28682,7.99856,0.746243,0.00439931
25.12,-3.19277,-3.17473,7.99865,0.47748,0.00412974
25.14,-3.07869,-3.06257,7.99873,0.29093,0.00387668
25.16,-2.96467,-2.95037,7.99881,0.991438,0.00363913
25.18,-2.85071,-2.83809,7.99889,0.646482,0.00341613
25.2,-2.73685,-2.72571,7.99895,0.404591,0.0032068
25.22,-2.62305,-2.61327,7.99902,0.238539,0.0030103
25.24,-2.50929,-2.50079,7.99908,0.796847,0.00282583
25.26,-2.39559,-2.38825,7.99913,0.516365,0.00265267
25.28,-2.28196,-2.27563,7.99919,0.320359,0.00249013
25.3,-2.16838,-2.16296,7.99924,0.186355,0.00233754
25.32,-2.05482,-2.05026,7.99928,0.615989,0.0021943
25.34,-1.94132,-1.93751,7.99933,0.39989,0.00205984
25.36,-1.82787,-1.8247,7.99937,0.248722,0.00193362
25.38,-1.71446,-1.71185,7.99941,0.145251,0.00181513
25.4,-1.60108,-1.59898,7.99944,0.452342,0.00170391
25.42,-1.48772,-1.48608,7.99948,0.295278,0.0015995
25.44,-1.37441,-1.37313,7.99951,0.185065,0.00150148
25.46,-1.26113,-1.26015,7.99954,0.109353,0.00140948
25.48,-1.14787,-1.14715,7.99957,0.278755,0.00132311
25.5,-1.03462,-1.03413,7.99959,0.186315,0.00124203
25.52,-0.921408,-0.921086,7.99962,0.120528,0.00116592
25.54,-0.808209,-0.80802,7.99964,0.0745954,0.00109448
25.56,-0.695022,-0.694943,7.99966,0.0958846,0.00102741
25.58,-0.581844,-0.581856,7.99969,0.0744838,0.000964455
25.6,-0.468676,-0.468758,7.9997,0.0569503,0.000905356
25.62,-0.355516,-0.355653,7.99972,0.0428846,0.000849878
25.64,-0.242361,-0.242541,7.99974,0.0318066,0.0007978
25.66,-0.12921,-0.129425,7.99976,0.063578,0.000748913
25.68,-0.0160648,-0.0163029,7.99977,0.0364628,0.000703022
25.7,0.097075,0.0968252,7.99978,0.0185017,0.000659943
25.72,0.210212,0.209957,7.9998,0.00701937,0.000619503
25.74,0.323347,0.32309,7.99981,-0.0932875,0.000581542
25.76,0.436488,0.436218,7.99982,-0.0759511,0.000545907
25.78,0.549639,0.549337,7.99983,-0.0606006,0.000512455
25.8,0.662797,0.662447,7.99984,-0.047497,0.000481053
25.82,0.775963,0.775552,7.99985,-0.299801,0.000451576
25.84,0.889149,0.888636,7.99986,-0.209468,0.000423904
25.86,1.00236,1.00169,7.99987,-0.143168,0.000397929
25.88,1.1156,1.11473,7.99988,-0.095283,0.000373545
25.9,1.22885,1.22775,7.99989,-0.444002,0.000350655
25.92,1.34213,1.34073,7.99989,-0.304381,0.000329168
25.94,1.45546,1.45368,7.9999,-0.203331,0.000308997
25.96,1.56881,1.56659,7.99991,-0.131442,0.000290063
25.98,1.68219,1.67949,7.99991,-0.577073,0.000272289
26,1.79561,1.79234,7.99992,-0.395888,0.000255604
26.02,1.90908,1.90514,7.99992,-0.264692,0.000239941
26.04,2.02259,2.0179,7.99993,-0.171306,0.000225238
26.06,2.13613,2.13063,7.99993,-0.709733,0.000211436
26.08,2.24972,2.24332,7.99994,-0.49021,0.00019848
26.1,2.36338,2.35593,7.99994,-0.330482,0.000186318
26.12,2.47708,2.46849,7.99994,-0.216184,0.000174901
26.14,2.59082,2.58102,7.99995,-0.843543,0.000164183
26.16,2.70462,2.69349,7.99995,-0.587573,0.000154123
26.18,2.81851,2.80587,7.99995,-0.400158,0.000144678
26.2,2.93245,2.9182,7.99996,-0.265138,0.000135813
26.22,3.04643,3.03048,7.99996,-0.169564,0.000127491
26.24,3.16043,3.14275,7.99996,-1.10058,0.000119678
26.26,3.27451,3.25493,7.99996,-0.734843,0.000112345
26.28,3.3887,3.36701,7.99997,-0.474764,0.000105461
26.3,3.50295,3.47902,7.99997,-0.293316,9.89983e-05
26.32,3.61725,3.59098,7.99997,-1.29676,9.2932e-05
26.34,3.73164,3.70285,7.99997,-0.855632,8.72374e-05
26.36,3.84616,3.81459,7.99997,-0.544218,8.18917e-05
26.38,3.96076,3.92624,7.99997,-0.328742,7.68736e-05
26.4,4.07541,4.03785,7.99998,-1.44301,7.2163e-05
26.42,4.19016,4.14935,7.99998,-0.949664,6.77411e-05
26.44,4.30504,4.26071,7.99998,-0.601935,6.35901e-05
26.46,4.42002,4.37197,7.99998,-0.361759,5.96935e-05
26.48,4.53505,4.48318,7.99998,-1.59768,5.60356e-05
26.5,4.6502,4.59427,7.99998,-1.05281,5.26019e-05
26.52,4.7655,4.70521,7.99998,-0.668504,4.93786e-05
26.54,4.88089,4.81604,7.99998,-0.40283,4.63528e-05
26.56,4.99635,4.92681,7.99999,-1.7678,4.35125e-05
26.58,5.11193,5.03744,7.99999,-1.1667,4.08461e-05
26.6,5.22768,5.14791,7.99999,-0.742368,3.83432e-05
26.62,5.34354,5.25825,7.99999,-0.448726,3.59936e-05
26.64,5.45947,5.36853,7.99999,-1.95287,3.37881e-05
26.66,5.57553,5.47866,7.99999,-1.28903,3.17176e-05
26.68,5.69178,5.5886,7.99999,-0.820414,2.97741e-05
26.7,5.80815,5.69841,7.99999,-0.496093,2.79496e-05
26.72,5.92459,5.80814,7.99999,-2.15351,2.62369e-05
26.74,6.04119,5.91771,7.99999,-1.41885,2.46292e-05
26.76,6.15798,6.02707,7.99999,-0.900853,2.312e-05
26.78,6.27491,6.13629,7.99999,-0.542816,2.17033e-05
26.8,6.39192,6.24541,7.99999,-2.37188,2.03733e-05
26.82,6.50909,6.35437,7.99999,-1.55634,1.91249e-05
26.84,6.62648,6.46308,7.99999,-0.982754,1.7953e-05
26.86,6.74402,6.57164,7.99999,-0.587401,1.68529e-05
26.88,6.86164,6.6801,7.99999,-2.6111,1.58202e-05
26.9,6.97945,6.78837,8,-1.70224,1.48508e-05
26.92,7.09749,6.89638,8,-1.06549,1.39408e-05
26.94,7.21569,7.00421,8,-0.628493,1.30865e-05
26.96,7.33399,7.11195,8,-2.87485,1.22846e-05
26.98,7.45248,7.21947,8,-1.85756,1.15318e-05
27,7.57123,7.32669,8,-1.14847,1.08252e-05
27.02,7.69015,7.43374,8,-2.98475,1.01619e-05
27.04,7.80929,7.54053,8,-1.98302,9.53918e-06
27.06,7.92872,7.64701,8,-1.27354,8.95464e-06
27.08,8.04832,7.75329,8,-0.780349,8.40593e-06
27.1,8.16803,7.85944,8,-3.05581,7.89084e-06
27.12,8.28796,7.96536,8,-2.04319,7.40731e-06
27.14,8.40816,8.07096,8,-1.3232,6.95341e-06
27.16,8.52855,8.17635,8,-0.820466,6.52732e-06
27.18,8.64905,8.2816,8,-3.42685,6.12735e-06
27.2,8.76978,8.38659,8,-2.27269,5.75188e-06
27.22,8.89083,8.49123,8,-1.45641,5.39942e-06
27.24,9.01207,8.59563,8,-0.889726,5.06856e-06
27.26,9.13345,8.69988,8,-3.85094,4.75797e-06
27.28,9.25507,8.80384,8,-2.50948,4.46642e-06
27.3,9.37704,8.90739,8,-1.57079,4.19273e-06
27.32,9.49923,9.01069,8,-4.07048,3.93581e-06
27.34,9.62172,9.11362,8,-2.69705,3.69464e-06
27.36,9.74457,9.21613,8,-1.72683,3.46824e-06
27.38,9.86765,9.31836,8,-1.05375,3.25571e-06
27.4,9.99088,9.42041,8,-4.23337,3.05621e-06
27.42,10.1144,9.52212,8,-2.78239,2.86894e-06
27.44,10.2383,9.62339,8,-1.76247,2.69314e-06
27.46,10.3624,9.72436,8,-1.05883,2.52811e-06
