t,x,y,v,steer_deg,accel
9.42,46.4228,30.0305,7.66174,-2.77815,-1.62485
9.44,46.5746,30.0124,7.62924,0.414808,-1.52529
9.46,46.7258,29.9942,7.59874,-0.773447,-4.10035
9.48,46.8759,29.9761,7.51673,4.51021,-3.8491
9.5,47.0244,29.9585,7.43975,7.23015,-3.61323
9.52,47.1715,29.9418,7.36748,15.2957,-6.65705
9.54,47.3168,29.927,7.23434,17.3985,-6.24913
9.56,47.4597,29.9147,7.10936,17.3816,-5.8662
9.58,47.6004,29.9049,6.99203,47.1299,-8.42603
9.6,47.7385,29.8985,6.83203,46.3178,-7.93581
9.62,47.8735,29.8961,6.67332,101.828,-9.30261
9.64,48.0053,29.8976,6.51332,108.31,-8.8124
9.66,48.1339,29.9026,6.35332,-166.381,-8.92702
9.68,48.2593,29.9076,6.19332,-56.0848,-7.89844
9.7,48.3815,29.9092,6.03535,-6.90133,-7.41445
9.72,48.5008,29.9089,5.88706,32.196,-6.96011
9.74,48.6171,29.9097,5.74786,111.497,-4.92256
9.76,48.731,29.9133,5.64941,137.815,-4.62092
9.78,48.8429,29.9195,5.55699,162.662,-4.33776
9.8,48.9528,29.9283,5.47023,-173.906,-4.07195
9.82,49.0611,29.937,5.38879,-88.5764,-1.28459
9.84,49.1684,29.9431,5.3631,-40.7157,-1.20588
9.86,49.2754,29.9467,5.33898,7.76687,-1.13198
9.88,49.3819,29.9493,5.31635,43.0711,-1.06262
9.9,49.4879,29.9535,5.29509,69.5482,-0.997505
9.92,49.5934,29.96,5.27514,95.0957,-0.936381
9.94,49.6984,29.9689,5.25641,142.816,2.23869
9.96,49.8033,29.9801,5.30119,167.601,2.10151
9.98,49.9089,29.9939,5.34322,-168.228,1.97274
10,50.0152,30.0077,5.38267,-122.444,1.85185
10.02,50.1227,30.0192,5.41971,-75.4911,1.73838
10.04,50.231,30.0282,5.45448,-27.3916,1.63185
10.06,50.3402,30.0349,5.48712,26.4423,4.40688
10.08,50.4504,30.0416,5.54712,55.4971,4.22305
10.1,50.5615,30.0508,5.60712,82.5814,4.03922
10.12,50.6736,30.0628,5.66712,109.115,3.85539
10.14,50.7866,30.0777,5.72712,135.049,3.67155
10.16,50.9003,30.0956,5.78712,160.333,3.48772
10.18,51.0148,30.1165,5.84712,-175.085,3.30389
10.2,51.1304,30.1375,5.90712,-132.898,5.15083
10.22,51.2477,30.1559,5.96712,-83.8629,4.96699
10.24,51.3667,30.1713,6.02712,-33.3601,4.78316
10.26,51.4872,30.1839,6.08712,18.614,4.59933
10.28,51.6089,30.1959,6.14712,52.2639,4.4155
10.3,51.7316,30.2106,6.20712,80.3865,4.23167
10.32,51.855,30.2287,6.26712,96.6996,4.99956
10.34,51.9791,30.2503,6.32712,122.345,4.81573
10.36,52.1037,30.2755,6.38712,147.093,4.6319
10.38,52.2287,30.3044,6.44712,170.883,4.44807
10.4,52.3541,30.337,6.50712,-166.348,4.26424
10.42,52.4806,30.3699,6.56712,-117.733,4.08041
10.44,52.6092,30.3995,6.62712,-78.4858,4.07778
10.46,52.7397,30.4257,6.68712,-27.7085,3.89395
10.48,52.8721,30.4485,6.74712,23.5693,3.71012
10.5,53.0057,30.4713,6.80712,53.3128,3.52629
10.52,53.1399,30.4976,6.86712,78.855,3.34246
10.54,53.2744,30.5282,6.92712,102.98,2.64182
10.56,53.409,30.563,6.97995,125.639,2.47993
10.58,53.5435,30.6022,7.02955,146.931,2.32797
10.6,53.6777,30.6456,7.07611,166.781,2.18532
10.62,53.8114,30.6934,7.11982,-154.022,0.66806
10.64,53.9456,30.7414,7.13318,-106.498,0.627124
10.66,54.0815,30.7853,7.14572,-57.2136,0.588695
10.68,54.2188,30.8251,7.15749,-6.19688,0.552622
10.7,54.3571,30.8625,7.16855,34.401,0.518759
10.72,54.4952,30.9017,7.17892,105.482,-1.90319
10.74,54.6316,30.945,7.14086,129.75,-1.78657
10.76,54.766,30.9922,7.10513,152.225,-1.67709
10.78,54.8983,31.0432,7.07158,172.904,-1.57432
10.8,55.0284,31.098,7.0401,-168.215,-1.47785
10.82,55.1579,31.1525,7.01054,-50.8015,-4.35569
10.84,55.2878,31.2027,6.92343,1.90302,-4.08879
10.86,55.4169,31.2505,6.84165,40.1285,-3.83824
10.88,55.5438,31.2997,6.76489,64.2398,-3.60304
10.9,55.6678,31.3519,6.69283,86.548,-3.38226
10.92,55.789,31.4071,6.62518,107.088,-3.175
10.94,55.9074,31.4652,6.56168,-152.974,-5.74408
10.96,56.0242,31.5225,6.4468,-102.307,-5.3921
10.98,56.1405,31.5756,6.33896,-51.1076,-5.06168
11,56.2562,31.6247,6.23772,0.579296,-4.75152
11.02,56.3708,31.6716,6.14269,39.3477,-4.46036
11.04,56.4831,31.7192,6.05349,64.8018,-4.18704
11.06,56.5925,31.7691,5.96974,88.6859,-3.93047
11.08,56.6992,31.821,5.89114,111.048,-3.68962
11.1,56.8031,31.8748,5.81734,-156.293,-5.29836
11.12,56.9055,31.9279,5.71138,-106.073,-4.97369
11.14,57.0072,31.9775,5.6119,-55.7177,-4.66892
11.16,57.1084,32.0239,5.51852,-5.24738,-4.38282
11.18,57.2086,32.0682,5.43087,35.5762,-4.11425
11.2,57.3067,32.1127,5.34858,62.6897,-3.86214
11.22,57.4024,32.1587,5.27134,88.5213,-3.62548
11.24,57.4957,32.2063,5.19883,113.115,-3.40332
11.26,57.5867,32.2552,5.13076,136.51,-3.19478
11.28,57.6754,32.3054,5.06687,158.744,-2.99901
11.3,57.762,32.357,5.00689,179.853,-2.81524
11.32,57.8464,32.4097,4.95058,-160.133,-2.64273
11.34,57.9299,32.4619,4.89773,-78.9955,-3.06561
11.36,58.0135,32.5118,4.83642,-33.2704,-2.87776
11.38,58.0971,32.5593,4.77886,12.5805,-2.70142
11.4,58.18,32.6058,4.72483,44.6837,-2.53588
11.42,58.2614,32.6528,4.67411,70.1083,-2.38049
11.44,58.3409,32.701,4.6265,94.6222,-2.23462
11.46,58.4187,32.7503,4.58181,118.248,-2.09769
11.48,58.4948,32.8006,4.53986,141.006,-1.96915
11.5,58.5693,32.8519,4.50048,162.915,-1.84849
11.52,58.6421,32.9042,4.46351,-176.007,-1.73522
11.54,58.7143,32.956,4.4288,-136.982,-1.62889
11.56,58.7869,33.0061,4.39622,-97.626,-1.52907
11.58,58.86,33.0545,4.36564,-57.9453,-1.43538
11.6,58.9334,33.1012,4.33693,-17.9456,-1.34742
11.62,59.007,33.1466,4.30999,18.372,-1.26485
11.64,59.0802,33.1916,4.28469,44.528,-1.18735
11.66,59.1523,33.2375,4.26094,66.3937,-1.11459
11.68,59.2232,33.2844,4.23865,87.5817,-1.04629
11.7,59.2929,33.3323,4.21772,108.098,-0.982178
11.72,59.3613,33.3813,4.19808,126.161,-0.0619617
11.74,59.4287,33.4313,4.19684,148.993,-0.0581649
11.76,59.4952,33.4826,4.19568,171.309,-0.0546007
11.78,59.5607,33.535,4.19459,-166.9,-0.0512549
11.8,59.6262,33.5874,4.19356,-128.069,-0.0481142
11.82,59.6926,33.6386,4.1926,-88.7277,-0.0451659
11.84,59.7599,33.6886,4.1917,-48.887,-0.0423982
11.86,59.8281,33.7373,4.19085,-8.55635,-0.0398002
11.88,59.8968,33.7853,4.19005,25.7768,-0.0373614
11.9,59.9653,33.8337,4.1893,50.6314,-0.035072
11.92,60.0329,33.8831,4.1886,73.6295,-0.0329228
11.94,60.0996,33.9337,4.18794,96.1206,-0.0309054
11.96,60.1654,33.9855,4.18733,118.095,-0.0290116
11.98,60.2303,34.0385,4.18675,139.544,-0.0272339
12,60.2942,34.0927,4.1862,160.457,-0.0255651
12.02,60.3571,34.1479,4.18569,-179.174,-0.0239985
12.04,60.4199,34.2032,4.18521,-141.796,-0.0225279
12.06,60.4838,34.2573,4.18476,-103.88,-0.0211475
12.08,60.5486,34.3102,4.18434,-65.4376,-0.0198516
12.1,60.6144,34.362,4.18394,-26.4765,-0.0186352
12.12,60.6809,34.4127,4.18357,11.784,-0.0174933
12.14,60.7478,34.463,4.18322,-25.0605,2.17104
12.16,60.8151,34.5134,4.22664,14.7994,2.038
12.18,60.8833,34.564,4.2674,44.2803,1.91312
12.2,60.9515,34.616,4.30566,69.0008,1.79589
12.22,61.0192,34.6698,4.34158,93.4547,1.68584
12.24,61.0865,34.7252,4.37529,117.606,1.58254
12.26,61.1532,34.7823,4.40695,141.418,1.48556
12.28,61.2193,34.841,4.43666,164.859,1.39453
12.3,61.2847,34.9014,4.46455,-172.105,1.30908
12.32,61.3505,34.9622,4.49073,-130.85,1.22886
12.34,61.4178,35.022,4.51531,-88.7909,1.15356
12.36,61.4866,35.0808,4.53838,-45.9451,1.08288
12.38,61.5569,35.1386,4.56003,-2.33037,1.01652
12.4,61.6282,35.1958,4.58037,33.2057,0.95423
12.42,61.6992,35.254,4.59945,58.7176,0.895758
12.44,61.7693,35.3138,4.61737,83.761,0.840868
12.46,61.8385,35.3752,4.63418,108.31,0.789342
12.48,61.9067,35.4382,4.64997,132.338,0.740974
12.5,61.9739,35.5028,4.66479,155.822,0.695569
12.52,62.0399,35.5688,4.6787,178.737,0.652946
12.54,62.1048,35.6364,4.69176,77.7259,3.73295
12.56,62.1689,35.7058,4.75176,100.453,3.54912
12.58,62.2323,35.7774,4.81176,122.819,3.36529
12.6,62.295,35.8512,4.87176,144.786,3.18146
12.62,62.3569,35.9272,4.93176,166.315,2.99763
12.64,62.4179,36.0055,4.99171,-172.635,2.81394
12.66,62.4796,36.0847,5.04799,-131.264,2.64151
12.68,62.5437,36.1633,5.10082,-88.6678,2.47965
12.7,62.6102,36.2413,5.15041,-44.8647,2.3277
12.72,62.6791,36.3186,5.19697,0.124618,2.18506
12.74,62.7494,36.3958,5.24067,35.4207,2.05117
12.76,62.8193,36.4743,5.28169,60.1273,1.92548
12.78,62.888,36.5551,5.3202,84.2055,1.80749
12.8,62.9554,36.638,5.35635,-26.753,4.70141
12.82,63.0232,36.7217,5.41635,16.7808,4.51758
12.84,63.0921,36.806,5.47635,45.9099,4.33375
12.86,63.1602,36.8926,5.53635,69.4888,4.14991
12.88,63.2269,36.9816,5.59635,92.4259,3.96608
12.9,63.2923,37.0733,5.65635,114.673,3.78225
12.92,63.356,37.1674,5.71635,136.179,3.59842
12.94,63.4181,37.2642,5.77635,156.894,3.41459
12.96,63.4784,37.3634,5.83635,176.767,3.23076
12.98,63.5367,37.4652,5.89635,89.9614,5.18472
13,63.5931,37.5694,5.95635,107.332,5.00089
13.02,63.6473,37.6762,6.01635,123.717,4.81706
13.04,63.6993,37.7854,6.07635,139.063,4.63323
13.06,63.7489,37.897,6.13635,153.316,4.44939
13.08,63.7961,38.0109,6.19635,107.791,5.21841
13.1,63.8406,38.1272,6.25635,118.111,5.03458
13.12,63.8824,38.2458,6.31635,99.1004,5.12284
13.14,63.9213,38.3666,6.37635,105.126,4.93901
13.16,63.9572,38.4896,6.43635,98.7805,4.76027
13.18,63.9901,38.6146,6.49635,100.642,4.57644
13.2,64.0197,38.7418,6.55635,94.5281,4.40787
13.22,64.0461,38.8708,6.61635,92.3991,4.22404
13.24,64.0689,39.0018,6.67635,86.5578,4.05038
13.26,64.0882,39.1345,6.73635,80.6898,3.86655
13.28,64.1037,39.2689,6.79635,73.047,3.68272
13.3,64.1155,39.4049,6.85635,63.5786,3.49889
13.32,64.1233,39.5424,6.91635,53.7234,3.32014
13.34,64.1271,39.6813,6.97635,40.6265,3.13631
13.36,64.1267,39.8214,7.03635,25.559,2.95248
13.38,64.1225,39.9627,7.0954,14.5679,2.77156
13.4,64.1154,40.105,7.15083,4.62194,2.60173
13.42,64.107,40.2483,7.20287,-1.61771,2.4423
13.44,64.0984,40.3925,7.25171,-5.31891,2.29264
13.46,64.0901,40.5378,7.29757,-7.23521,2.15216
13.48,64.0827,40.684,7.34061,-3.93375,2.02028
13.5,64.076,40.8311,7.38101,-5.11242,1.89648
13.52,64.07,40.9789,7.41894,-5.49426,1.78027
13.54,64.0646,41.1276,7.45455,-5.37201,1.67118
13.56,64.06,41.2769,7.48797,-3.07453,1.56878
13.58,64.056,41.427,7.51935,-3.07554,1.47265
13.6,64.0525,41.5776,7.5488,-2.87599,1.38241
13.62,64.0494,41.7288,7.57645,-2.82255,1.2977
13.64,64.0466,41.8806,7.6024,-2.3282,1.21818
13.66,64.0443,42.0329,7.62677,-1.88408,1.14353
13.68,64.0423,42.1856,7.64964,-1.49861,1.07346
13.7,64.0405,42.3388,7.67111,-3.33655,1.00768
13.72,64.0391,42.4924,7.69126,-2.30382,0.945932
13.74,64.0381,42.6464,7.71018,-1.54811,0.887968
13.76,64.0374,42.8008,7.72794,-5.15928,0.833556
13.78,64.0372,42.9555,7.74461,-3.34359,0.782478
13.8,64.0377,43.1106,7.76026,-6.7302,0.73453
13.82,64.039,43.2659,7.77495,-4.40387,0.68952
13.84,64.0411,43.4216,7.78874,-2.76633,0.647268
13.86,64.0438,43.5774,7.80169,-4.54422,0.607606
13.88,64.0471,43.7336,7.81384,-2.81366,0.570373
13.9,64.051,43.8899,7.82525,2.87265,0.476375
13.92,64.0549,44.0464,7.83477,1.64478,0.447184
13.94,64.0584,44.2032,7.84372,0.826339,0.419782
13.96,64.0618,44.3601,7.85211,0.299754,0.394059
13.98,64.065,44.5172,7.85999,13.9145,0.203537
14,64.0671,44.6744,7.86406,7.5411,0.191065
14.02,64.0675,44.8317,7.86789,3.46665,0.179357
14.04,64.067,44.9891,7.87147,0.912705,0.168366
14.06,64.0661,45.1466,7.87484,21.5913,-0.115653
14.08,64.0633,45.304,7.87253,10.7026,-0.108566
14.1,64.0579,45.4614,7.87036,4.14297,-0.101914
14.12,64.0512,45.6186,7.86832,0.163297,-0.0956686
14.14,64.0442,45.7758,7.8664,17.1484,-0.293694
14.16,64.0358,45.9329,7.86053,8.35772,-0.275697
14.18,64.0253,46.0897,7.85502,2.95554,-0.258804
14.2,64.0139,46.2463,7.84984,-0.307438,-0.242945
14.22,64.0023,46.4028,7.84498,87.7013,-7.93962
14.24,63.9883,46.5575,7.68619,30.5599,-7.4531
14.26,63.9696,46.7086,7.53713,-27.4516,-6.9964
14.28,63.9509,46.8567,7.3972,-55.9514,-6.56768
14.3,63.937,47.0027,7.26585,-80.6852,-6.16523
14.32,63.9278,47.1465,7.14254,-103.165,-5.78744
14.34,63.9231,47.2881,7.02679,-123.474,-5.4328
14.36,63.9226,47.4275,6.91814,-141.689,-5.0999
14.38,63.9262,47.5648,6.81614,-157.883,-4.78739
14.4,63.9337,47.7,6.72039,-172.122,-4.49403
14.42,63.9449,47.833,6.63051,175.53,-4.21865
14.44,63.956,47.9643,6.54614,136.848,-3.96014
14.46,63.9634,48.0942,6.46693,140.159,-4.27005
14.48,63.967,48.2226,6.38153,105.091,-4.00839
14.5,63.9672,48.3495,6.30136,68.9036,-3.76277
14.52,63.964,48.4747,6.22611,31.6437,-3.5322
14.54,63.9575,48.5983,6.15547,-6.64545,-3.31576
14.56,63.9498,48.7205,6.08915,-30.2584,-3.11258
14.58,63.9441,48.8416,6.0269,-43.0444,-2.92185
14.6,63.9415,48.9615,5.96846,-54.3282,-2.7428
14.62,63.942,49.0803,5.91361,-64.1416,-2.57473
14.64,63.9455,49.198,5.86211,-72.514,-2.41696
14.66,63.9518,49.3146,5.81377,-79.4728,-2.26886
14.68,63.961,49.43,5.76839,-85.0432,-2.12983
14.7,63.973,49.5444,5.7258,-89.2489,-1.99932
14.72,63.9876,49.6575,5.68581,-134.386,-0.523555
14.74,64.0049,49.7698,5.67534,-131.837,-0.491473
14.76,64.0249,49.8814,5.66551,-127.984,-0.461357
14.78,64.0476,49.9924,5.65628,-122.828,-0.433087
14.8,64.0729,50.1025,5.64762,-116.372,-0.406548
14.82,64.1008,50.2119,5.63949,-108.618,-0.381636
14.84,64.1313,50.3204,5.63186,-99.5688,-0.358251
14.86,64.1644,50.428,5.62469,-89.2282,-0.336298
14.88,64.2,50.5346,5.61797,-77.5994,-0.315691
14.9,64.2381,50.6403,5.61165,-64.6865,-0.296346
14.92,64.2787,50.7448,5.60573,-142.499,2.06395
14.94,64.3219,50.8487,5.64701,-124.932,1.93748
14.96,64.368,50.9523,5.68576,-105.966,1.81875
14.98,64.4168,51.0553,5.72213,-85.5884,1.70731
15,64.4685,51.1578,5.75628,-63.7882,1.60269
15.02,64.5231,51.2596,5.78833,-40.5566,1.50448
15.04,64.5804,51.3605,5.81842,-15.887,1.41229
15.06,64.6399,51.4608,5.84667,3.99476,1.32575
15.08,64.7002,51.5613,5.87318,-58.5972,3.00745
15.1,64.762,51.6619,5.93318,-31.4342,2.82362
15.12,64.827,51.7619,5.98965,-2.6719,2.6506
15.14,64.894,51.8618,6.04266,16.127,2.48818
15.16,64.9609,51.963,6.09243,27.8139,2.33571
15.18,65.0266,52.0662,6.13914,16.4755,2.34434
15.2,65.0908,52.1714,6.18603,25.0824,2.20069
15.22,65.1535,52.2786,6.23004,29.1212,2.06583
15.24,65.2142,52.3879,6.27136,-151.775,3.42348
15.26,65.2754,52.498,6.33136,-139.772,3.23965
15.28,65.3402,52.6075,6.39136,-126.094,3.05581
15.3,65.4085,52.7162,6.45136,24.8106,3.95516
15.32,65.4779,52.8258,6.51136,14.6314,3.77133
15.34,65.5459,52.9375,6.57136,8.82976,3.5875
15.36,65.6134,53.051,6.63136,5.34598,3.40367
15.38,65.6808,53.1659,6.69136,3.22828,3.21984
15.4,65.7484,53.2821,6.75136,1.94033,3.036
15.42,65.8163,53.3995,6.81136,1.15984,2.85217
15.44,65.8847,53.518,6.8684,0.689384,2.6774
15.46,65.9535,53.6375,6.92195,0.407521,2.51334
15.48,66.0227,53.758,6.97222,0.239652,2.35933
15.5,66.0925,53.8793,7.0194,0.140241,2.21475
15.52,66.1626,54.0014,7.0637,0.0816873,2.07904
15.54,66.2332,54.1242,7.10528,0.047373,1.95164
15.56,66.3041,54.2478,7.14431,0.0273599,1.83205
15.58,66.3755,54.372,7.18095,0.0157401,1.71979
15.6,66.4472,54.4969,7.21535,0.00902212,1.6144
15.62,66.5192,54.6223,7.24764,0.00515357,1.51548
15.64,66.5915,54.7483,7.27795,0.00293424,1.42261
15.66,66.6641,54.8748,7.3064,0.00166552,1.33544
15.68,66.737,55.0017,7.33311,0.000942657,1.25361
15.7,66.8102,55.1291,7.35818,0.00053208,1.17679
15.72,66.8835,55.257,7.38172,0.000299564,1.10468
15.74,66.9572,55.3852,7.40381,0.000168251,1.03699
15.76,67.031,55.5138,7.42455,9.42852e-05,0.973445
15.78,67.105,55.6427,7.44402,5.27235e-05,0.913795
15.8,67.1793,55.772,7.46229,2.94235e-05,0.8578
15.82,67.2537,55.9016,7.47945,1.63895e-05,0.805236
15.84,67.3282,56.0314,7.49556,9.11316e-06,0.755894
15.86,67.4029,56.1616,7.51067,5.05881e-06,0.709575
15.88,67.4778,56.292,7.52486,2.8038e-06,0.666094
15.9,67.5528,56.4226,7.53819,1.55169e-06,0.625278
15.92,67.6279,56.5534,7.55069,8.57559e-07,0.586962
15.94,67.7032,56.6845,7.56243,4.73322e-07,0.550995
15.96,67.7785,56.8158,7.57345,2.60926e-07,0.517232
15.98,67.854,56.9472,7.5838,1.43675e-07,0.485537
16,67.9296,57.0788,7.59351,7.90265e-08,0.455785
16.02,68.0053,57.2106,7.60262,4.34235e-08,0.427856
16.04,68.081,57.3426,7.61118,2.38376e-08,0.401638
16.06,68.1568,57.4746,7.61921,1.30741e-08,0.377027
16.08,68.2328,57.6069,7.62675,7.16468e-09,0.353923
16.1,68.3087,57.7392,7.63383,3.92319e-09,0.332236
16.12,68.3848,57.8717,7.64048,2.14664e-09,0.311878
16.14,68.4609,58.0042,7.64671,1.17378e-09,0.292767
16.16,68.5371,58.1369,7.65257,6.41378e-10,0.274827
16.18,68.6133,58.2697,7.65807,3.50224e-10,0.257986
16.2,68.6896,58.4026,7.66323,1.91155e-10,0.242177
16.22,68.7659,58.5355,7.66807,1.04287e-10,0.227337
16.24,68.8423,58.6686,7.67262,5.68309e-11,0.213407
16.26,68.9188,58.8017,7.67688,3.09639e-11,0.20033
16.28,68.9952,58.9349,7.68089,1.69106e-11,0.188054
16.3,69.0717,59.0681,7.68465,9.17073e-12,0.176531
16.32,69.1483,59.2014,7.68818,4.99546e-12,0.165714
16.34,69.2249,59.3348,7.6915,2.75516e-12,0.155559
16.36,69.3015,59.4682,7.69461,1.53303e-12,0.146027
16.38,69.3781,59.6017,7.69753,8.20186e-13,0.137079
16.4,69.4548,59.7353,7.70027,4.12677e-13,0.128679
16.42,69.5315,59.8688,7.70284,2.09121e-13,0.120794
16.44,69.6082,60.0025,7.70526,1.07344e-13,0.113392
16.46,69.6849,60.1361,7.70753,1.07344e-13,0.106444
16.48,69.7617,60.2698,7.70966,1.07344e-13,0.099921
16.5,69.8385,60.4036,7.71165,1.07344e-13,0.0937982
16.52,69.9153,60.5373,7.71353,1.07344e-13,0.0880505
16.54,69.9921,60.6711,7.71529,1.07344e-13,0.082655
16.56,70.0689,60.805,7.71694,1.07344e-13,0.0775901
16.58,70.1458,60.9388,7.7185,1.07344e-13,0.0728356
16.6,70.2227,61.0727,7.71995,1.07344e-13,0.0683725
16.62,70.2996,61.2066,7.72132,1.07344e-13,0.0641828
16.64,70.3765,61.3406,7.7226,1.07344e-13,0.0602499
16.66,70.4534,61.4745,7.72381,1.07344e-13,0.0565579
16.68,70.5303,61.6085,7.72494,1.07344e-13,0.0530922
16.7,70.6072,61.7425,7.726,1.07344e-13,0.0498389
16.72,70.6842,61.8765,7.727,1.07344e-13,0.0467849
16.74,70.7611,62.0105,7.72793,1.07344e-13,0.043918
16.76,70.8381,62.1446,7.72881,1.07344e-13,0.0412269
16.78,70.9151,62.2786,7.72964,1.07344e-13,0.0387006
16.8,70.992,62.4127,7.73041,1.07344e-13,0.0363291
16.82,71.069,62.5468,7.73114,1.07344e-13,0.034103
16.84,71.146,62.6809,7.73182,1.07344e-13,0.0320133
16.86,71.223,62.815,7.73246,1.07344e-13,0.0300516
16.88,71.3,62.9491,7.73306,1.07344e-13,0.0282101
16.9,71.377,63.0833,7.73363,1.07344e-13,0.0264815
16.92,71.454,63.2174,7.73415,1.07344e-13,0.0248588
16.94,71.5311,63.3515,7.73465,1.07344e-13,0.0233355
16.96,71.6081,63.4857,7.73512,1.07344e-13,0.0219055
16.98,71.6851,63.6199,7.73556,1.07344e-13,0.0205632
17,71.7622,63.754,7.73597,1.07344e-13,0.0193032
17.02,71.8392,63.8882,7.73635,1.07344e-13,0.0181203
17.04,71.9162,64.0224,7.73672,1.07344e-13,0.01701
17.06,71.9933,64.1566,7.73706,1.07344e-13,0.0159677
17.08,72.0703,64.2908,7.73738,1.07344e-13,0.0149892
17.1,72.1474,64.425,7.73768,1.07344e-13,0.0140707
17.12,72.2244,64.5592,7.73796,1.07344e-13,0.0132085
17.14,72.3015,64.6934,7.73822,1.07344e-13,0.0123991
17.16,72.3786,64.8276,7.73847,1.07344e-13,0.0116393
17.18,72.4556,64.9619,7.7387,1.07344e-13,0.0109261
17.2,72.5327,65.0961,7.73892,1.07344e-13,0.0102566
17.22,72.6098,65.2303,7.73913,1.07344e-13,0.00962809
17.24,72.6868,65.3645,7.73932,1.07344e-13,0.00903811
17.26,72.7639,65.4988,7.7395,1.07344e-13,0.00848428
17.28,72.841,65.633,7.73967,1.07344e-13,0.00796438
17.3,72.9181,65.7673,7.73983,1.07344e-13,0.00747635
17.32,72.9951,65.9015,7.73998,1.07344e-13,0.00701822
17.34,73.0722,66.0358,7.74012,1.07344e-13,0.00658816
17.36,73.1493,66.17,7.74025,1.07344e-13,0.00618446
17.38,73.2264,66.3043,7.74037,1.07344e-13,0.00580549
17.4,73.3034,66.4385,7.74049,1.07344e-13,0.00544975
17.42,73.3805,66.5728,7.7406,1.07344e-13,0.0051158
17.44,73.4576,66.707,7.7407,1.07344e-13,0.00480232
17.46,73.5347,66.8413,7.7408,1.07344e-13,0.00450805
17.48,73.6118,66.9755,7.74089,1.07344e-13,0.00423181
17.5,73.6889,67.1098,7.74097,1.07344e-13,0.0039725
17.52,73.766,67.2441,7.74105,1.07344e-13,0.00372907
17.54,73.843,67.3783,7.74113,1.07344e-13,0.00350057
17.56,73.9201,67.5126,7.7412,1.07344e-13,0.00328606
17.58,73.9972,67.6469,7.74126,1.07344e-13,0.0030847
17.6,74.0743,67.7811,7.74132,1.07344e-13,0.00289568
17.62,74.1514,67.9154,7.74138,1.07344e-13,0.00271824
17.64,74.2285,68.0497,7.74144,1.07344e-13,0.00255167
17.66,74.3056,68.184,7.74149,1.07344e-13,0.00239531
17.68,74.3827,68.3182,7.74153,1.07344e-13,0.00224854
17.7,74.4598,68.4525,7.74158,1.07344e-13,0.00211075
17.72,74.5369,68.5868,7.74162,1.07344e-13,0.00198141
17.74,74.614,68.721,7.74166,1.07344e-13,0.00186
17.76,74.6911,68.8553,7.7417,1.07344e-13,0.00174602
17.78,74.7682,68.9896,7.74173,1.07344e-13,0.00163903
17.8,74.8453,69.1239,7.74177,1.07344e-13,0.00153859
17.82,74.9223,69.2582,7.7418,1.07344e-13,0.00144431
17.84,74.9994,69.3924,7.74183,1.07344e-13,0.00135581
17.86,75.0765,69.5267,7.74185,1.07344e-13,0.00127273
17.88,75.1536,69.661,7.74188,1.07344e-13,0.00119474
17.9,75.2307,69.7953,7.7419,1.07344e-13,0.00112153
17.92,75.3078,69.9295,7.74192,1.07344e-13,0.00105281
17.94,75.3849,70.0638,7.74195,1.07344e-13,0.000988293
17.96,75.462,70.1981,7.74197,1.07344e-13,0.000927733
17.98,75.5391,70.3324,7.74198,1.07344e-13,0.000870884
18,75.6162,70.4667,7.742,1.07344e-13,0.000817519
18.02,75.6933,70.6009,7.74202,1.07344e-13,0.000767424
18.04,75.7704,70.7352,7.74203,1.07344e-13,0.000720398
18.06,75.8475,70.8695,7.74205,1.07344e-13,0.000676254
18.08,75.9246,71.0038,7.74206,1.07344e-13,0.000634815
18.1,76.0017,71.1381,7.74207,1.07344e-13,0.000595916
18.12,76.0788,71.2724,7.74209,1.07344e-13,0.0005594
18.14,76.1559,71.4066,7.7421,1.07344e-13,0.000525121
18.16,76.233,71.5409,7.74211,1.07344e-13,0.000492943
18.18,76.3101,71.6752,7.74212,1.07344e-13,0.000462737
18.2,76.3872,71.8095,7.74213,1.07344e-13,0.000434382
18.22,76.4643,71.9438,7.74214,1.07344e-13,0.000407764
18.24,76.5414,72.0781,7.74214,1.07344e-13,0.000382778
18.26,76.6185,72.2123,7.74215,1.07344e-13,0.000359322
18.28,76.6956,72.3466,7.74216,1.07344e-13,0.000337304
18.3,76.7727,72.4809,7.74217,1.07344e-13,0.000316635
18.32,76.8498,72.6152,7.74217,1.07344e-13,0.000297232
18.34,76.9269,72.7495,7.74218,1.07344e-13,0.000279019
18.36,77.004,72.8838,7.74218,1.07344e-13,0.000261921
18.38,77.0811,73.018,7.74219,1.07344e-13,0.000245871
18.4,77.1582,73.1523,7.74219,1.07344e-13,0.000230805
18.42,77.2353,73.2866,7.7422,1.07344e-13,0.000216662
18.44,77.3124,73.4209,7.7422,1.07344e-13,0.000203386
18.46,77.3895,73.5552,7.74221,1.07344e-13,0.000190923
18.48,77.4666,73.6895,7.74221,1.07344e-13,0.000179224
18.5,77.5437,73.8238,7.74221,1.07344e-13,0.000168241
18.52,77.6208,73.958,7.74222,1.07344e-13,0.000157932
18.54,77.6979,74.0923,7.74222,1.07344e-13,0.000148254
18.56,77.775,74.2266,7.74222,1.07344e-13,0.00013917
18.58,77.8521,74.3609,7.74223,1.07344e-13,0.000130642
18.6,77.9292,74.4952,7.74223,1.07344e-13,0.000122636
18.62,78.0063,74.6295,7.74223,1.07344e-13,0.000115122
18.64,78.0834,74.7637,7.74223,1.07344e-13,0.000108067
