time,x,y,theta_deg,v
13.580000,-12.760763,6.398254,-143.480302,5.000000
13.590000,-12.800852,6.368373,-143.122203,5.000000
13.600000,-12.840754,6.338243,-142.764104,5.000000
13.610000,-12.880467,6.307864,-142.406006,5.000000
13.620000,-12.919989,6.277237,-142.047907,5.000000
13.630000,-12.959319,6.246364,-141.689808,5.000000
13.640000,-12.998455,6.215246,-141.331710,5.000000
13.650000,-13.037396,6.183883,-140.973611,5.000000
13.660000,-13.076140,6.152278,-140.615513,5.000000
13.670000,-13.114686,6.120432,-140.257414,5.000000
13.680000,-13.153032,6.088345,-139.899315,5.000000
13.690000,-13.191177,6.056019,-139.541217,5.000000
13.700000,-13.229119,6.023455,-139.183118,5.000000
13.710000,-13.266857,5.990655,-138.825019,5.000000
13.720000,-13.304389,5.957619,-138.466921,5.000000
13.730000,-13.341714,5.924350,-138.108822,5.000000
13.740000,-13.378830,5.890848,-137.750724,5.000000
13.750000,-13.415736,5.857115,-137.392625,5.000000
13.760000,-13.452430,5.823151,-137.034526,5.000000
13.770000,-13.488912,5.788959,-136.676428,5.000000
13.780000,-13.525179,5.754540,-136.318329,5.000000
13.790000,-13.561230,5.719895,-135.960230,5.000000
13.800000,-13.597064,5.685025,-135.602132,5.000000
13.810000,-13.632679,5.649932,-135.244033,5.000000
13.820000,-13.668075,5.614616,-134.885935,5.000000
13.830000,-13.703249,5.579081,-134.527836,5.000000
13.840000,-13.738200,5.543326,-134.169737,5.000000
13.850000,-13.772927,5.507353,-133.811639,5.000000
13.860000,-13.807428,5.471164,-133.453540,5.000000
13.870000,-13.841703,5.434761,-133.095441,5.000000
13.880000,-13.875750,5.398143,-132.737343,5.000000
13.890000,-13.909567,5.361314,-132.379244,5.000000
13.900000,-13.943153,5.324274,-132.021146,5.000000
13.910000,-13.976507,5.287024,-131.663047,5.000000
13.920000,-14.009627,5.249567,-131.304948,5.000000
13.930000,-14.042513,5.211904,-130.946850,5.000000
13.940000,-14.075163,5.174036,-130.588751,5.000000
13.950000,-14.107575,5.135965,-130.230653,5.000000
13.960000,-14.139749,5.097692,-129.872554,5.000000
13.970000,-14.171683,5.059218,-129.514455,5.000000
13.980000,-14.203376,5.020546,-129.156357,5.000000
13.990000,-14.234826,4.981676,-128.798258,5.000000
14.000000,-14.266033,4.942611,-128.440159,5.000000
14.010000,-14.296995,4.903351,-128.082061,5.000000
14.020000,-14.327712,4.863898,-127.723962,5.000000
14.030000,-14.358181,4.824255,-127.365864,5.000000
14.040000,-14.388402,4.784421,-127.007765,5.000000
14.050000,-14.418373,4.744400,-126.649666,5.000000
14.060000,-14.448093,4.704192,-126.291568,5.000000
14.070000,-14.477562,4.663799,-125.933469,5.000000
14.080000,-14.506777,4.623222,-125.575370,5.000000
14.090000,-14.535739,4.582464,-125.217272,5.000000
14.100000,-14.564445,4.541526,-124.859173,5.000000
14.110000,-14.592895,4.500409,-124.501075,5.000000
14.120000,-14.621087,4.459115,-124.142976,5.000000
14.130000,-14.649020,4.417645,-123.784877,5.000000
14.140000,-14.676694,4.376002,-123.426779,5.000000
14.150000,-14.704107,4.334187,-123.068680,5.000000
14.160000,-14.731258,4.292201,-122.710581,5.000000
14.170000,-14.758146,4.250046,-122.352483,5.000000
14.180000,-14.784770,4.207724,-121.994384,5.000000
14.190000,-14.811129,4.165237,-121.636286,5.000000
14.200000,-14.837222,4.122585,-121.278187,5.000000
14.210000,-14.863048,4.079772,-120.920088,5.000000
14.220000,-14.888606,4.036797,-120.561990,5.000000
14.230000,-14.913895,3.993664,-120.203891,5.000000
14.240000,-14.938914,3.950374,-119.845792,5.000000
14.250000,-14.963662,3.906928,-119.487694,5.000000
14.260000,-14.988137,3.863328,-119.129595,5.000000
14.270000,-15.012340,3.819576,-118.771497,5.000000
14.280000,-15.036269,3.775674,-118.413398,5.000000
14.290000,-15.059923,3.731623,-118.055299,5.000000
14.300000,-15.083301,3.687425,-117.697201,5.000000
14.310000,-15.106402,3.643082,-117.339102,5.000000
14.320000,-15.129226,3.598596,-116.981003,5.000000
14.330000,-15.151771,3.553967,-116.622905,5.000000
14.340000,-15.174037,3.509199,-116.264806,5.000000
14.350000,-15.196023,3.464292,-115.906708,5.000000
14.360000,-15.217728,3.419249,-115.548609,5.000000
14.370000,-15.239151,3.374070,-115.190510,5.000000
14.380000,-15.260290,3.328759,-114.832412,5.000000
14.390000,-15.281147,3.283317,-114.474313,5.000000
14.400000,-15.301719,3.237745,-114.116215,5.000000
14.410000,-15.322005,3.192046,-113.758116,5.000000
14.420000,-15.342006,3.146220,-113.400017,5.000000
14.430000,-15.361720,3.100271,-113.041919,5.000000
14.440000,-15.381146,3.054199,-112.683820,5.000000
14.450000,-15.400284,3.008007,-112.325721,5.000000
14.460000,-15.419133,2.961696,-111.967623,5.000000
14.470000,-15.437692,2.915268,-111.609524,5.000000
14.480000,-15.455961,2.868725,-111.251426,5.000000
14.490000,-15.473938,2.822069,-110.893327,5.000000
14.500000,-15.491624,2.775301,-110.535228,5.000000
14.510000,-15.509016,2.728424,-110.177130,5.000000
14.520000,-15.526116,2.681438,-109.819031,5.000000
14.530000,-15.542921,2.634347,-109.460932,5.000000
14.540000,-15.559432,2.587152,-109.102834,5.000000
14.550000,-15.575647,2.539855,-108.744735,5.000000
14.560000,-15.591567,2.492457,-108.386637,5.000000
14.570000,-15.607190,2.444960,-108.028538,5.000000
14.580000,-15.622516,2.397367,-107.670439,5.000000
14.590000,-15.637544,2.349679,-107.312341,5.000000
14.600000,-15.652274,2.301898,-106.954242,5.000000
14.610000,-15.666704,2.254026,-106.596143,5.000000
14.620000,-15.680836,2.206065,-106.238045,5.000000
14.630000,-15.694667,2.158016,-105.879946,5.000000
14.640000,-15.708198,2.109882,-105.521848,5.000000
14.650000,-15.721428,2.061664,-105.163749,5.000000
14.660000,-15.734356,2.013364,-104.805650,5.000000
14.670000,-15.746981,1.964984,-104.447552,5.000000
14.680000,-15.759305,1.916527,-104.089453,5.000000
14.690000,-15.771325,1.867993,-103.731354,5.000000
14.700000,-15.783042,1.819386,-103.373256,5.000000
14.710000,-15.794454,1.770706,-103.015157,5.000000
14.720000,-15.805562,1.721955,-102.657059,5.000000
14.730000,-15.816366,1.673136,-102.298960,5.000000
14.740000,-15.826863,1.624251,-101.940861,5.000000
14.750000,-15.837056,1.575301,-101.582763,5.000000
14.760000,-15.846942,1.526288,-101.224664,5.000000
14.770000,-15.856521,1.477214,-100.866566,5.000000
14.780000,-15.865794,1.428082,-100.508467,5.000000
14.790000,-15.874759,1.378892,-100.150368,5.000000
14.800000,-15.883417,1.329647,-99.792270,5.000000
14.810000,-15.891767,1.280350,-99.434171,5.000000
14.820000,-15.899808,1.231001,-99.076072,5.000000
14.830000,-15.907541,1.181602,-98.717974,5.000000
14.840000,-15.914965,1.132157,-98.359875,5.000000
14.850000,-15.922080,1.082666,-98.001777,5.000000
14.860000,-15.928885,1.033131,-97.643678,5.000000
14.870000,-15.935381,0.983555,-97.285579,5.000000
14.880000,-15.941567,0.933939,-96.927481,5.000000
14.890000,-15.947442,0.884285,-96.569382,5.000000
14.900000,-15.953007,0.834596,-96.211283,5.000000
14.910000,-15.958262,0.784873,-95.853185,5.000000
14.920000,-15.963205,0.735118,-95.495086,5.000000
14.930000,-15.967838,0.685333,-95.136988,5.000000
14.940000,-15.972159,0.635520,-94.778889,5.000000
14.950000,-15.976169,0.585682,-94.420790,5.000000
14.960000,-15.979867,0.535819,-94.062692,5.000000
14.970000,-15.983254,0.485934,-93.704593,5.000000
14.980000,-15.986328,0.436028,-93.346494,5.000000
14.990000,-15.989091,0.386105,-92.988396,5.000000
15.000000,-15.991542,0.336165,-92.630297,5.000000
15.010000,-15.993680,0.286211,-92.272199,5.000000
15.020000,-15.995506,0.236244,-91.914100,5.000000
15.030000,-15.997020,0.186267,-91.556001,5.000000
15.040000,-15.998222,0.136282,-91.197903,5.000000
15.050000,-15.999111,0.086290,-90.839804,5.000000
15.060000,-15.999687,0.036293,-90.481705,5.000000
15.070000,-15.999951,-0.013706,-90.123607,5.000000
15.080000,-15.999903,-0.063706,-89.765508,5.000000
15.090000,-15.999542,-0.113705,-89.407410,5.000000
15.100000,-15.998869,-0.163700,-89.049311,5.000000
15.110000,-15.997883,-0.213690,-88.691212,5.000000
15.120000,-15.996585,-0.263673,-88.333114,5.000000
15.130000,-15.994974,-0.313647,-87.975015,5.000000
15.140000,-15.993051,-0.363610,-87.616916,5.000000
15.150000,-15.990816,-0.413560,-87.258818,5.000000
15.160000,-15.988269,-0.463495,-86.900719,5.000000
15.170000,-15.985410,-0.513413,-86.542621,5.000000
15.180000,-15.982238,-0.563312,-86.184522,5.000000
15.190000,-15.978755,-0.613191,-85.826423,5.000000
15.200000,-15.974960,-0.663047,-85.468325,5.000000
15.210000,-15.970854,-0.712878,-85.110226,5.000000
15.220000,-15.966437,-0.762682,-84.752128,5.000000
15.230000,-15.961708,-0.812458,-84.394029,5.000000
15.240000,-15.956668,-0.862203,-84.035930,5.000000
15.250000,-15.951317,-0.911916,-83.677832,5.000000
15.260000,-15.945656,-0.961594,-83.319733,5.000000
15.270000,-15.939685,-1.011236,-82.961634,5.000000
15.280000,-15.933403,-1.060840,-82.603536,5.000000
15.290000,-15.926811,-1.110404,-82.245437,5.000000
15.300000,-15.919910,-1.159925,-81.887339,5.000000
15.310000,-15.912699,-1.209402,-81.529240,5.000000
15.320000,-15.905180,-1.258833,-81.171141,5.000000
15.330000,-15.897351,-1.308217,-80.813043,5.000000
15.340000,-15.889214,-1.357550,-80.454944,5.000000
15.350000,-15.880769,-1.406832,-80.096845,5.000000
15.360000,-15.872016,-1.456059,-79.738747,5.000000
15.370000,-15.862955,-1.505232,-79.380648,5.000000
15.380000,-15.853588,-1.554346,-79.022550,5.000000
15.390000,-15.843913,-1.603401,-78.664451,5.000000
15.400000,-15.833932,-1.652395,-78.306352,5.000000
15.410000,-15.823645,-1.701325,-77.948254,5.000000
15.420000,-15.813053,-1.750190,-77.590155,5.000000
15.430000,-15.802155,-1.798988,-77.232056,5.000000
15.440000,-15.790953,-1.847717,-76.873958,5.000000
15.450000,-15.779446,-1.896375,-76.515859,5.000000
15.460000,-15.767635,-1.944960,-76.157761,5.000000
15.470000,-15.755521,-1.993470,-75.799662,5.000000
15.480000,-15.743104,-2.041903,-75.441563,5.000000
15.490000,-15.730385,-2.090258,-75.083465,5.000000
15.500000,-15.717363,-2.138533,-74.725366,5.000000
15.510000,-15.704040,-2.186725,-74.367267,5.000000
15.520000,-15.690416,-2.234833,-74.009169,5.000000
15.530000,-15.676492,-2.282855,-73.651070,5.000000
15.540000,-15.662268,-2.330789,-73.292972,5.000000
15.550000,-15.647744,-2.378633,-72.934873,5.000000
15.560000,-15.632922,-2.426386,-72.576774,5.000000
15.570000,-15.617802,-2.474044,-72.218676,5.000000
15.580000,-15.602384,-2.521608,-71.860577,5.000000
15.590000,-15.586669,-2.569074,-71.502479,5.000000
15.600000,-15.570658,-2.616441,-71.144380,5.000000
15.610000,-15.554351,-2.663707,-70.786281,5.000000
15.620000,-15.537749,-2.710870,-70.428183,5.000000
15.630000,-15.520852,-2.757929,-70.070084,5.000000
15.640000,-15.503662,-2.804881,-69.711985,5.000000
15.650000,-15.486179,-2.851724,-69.353887,5.000000
15.660000,-15.468403,-2.898458,-68.995788,5.000000
15.670000,-15.450335,-2.945079,-68.637690,5.000000
15.680000,-15.431976,-2.991586,-68.279591,5.000000
15.690000,-15.413328,-3.037978,-67.921492,5.000000
15.700000,-15.394389,-3.084253,-67.563394,5.000000
15.710000,-15.375162,-3.130408,-67.205295,5.000000
15.720000,-15.355646,-3.176442,-66.847196,5.000000
15.730000,-15.335844,-3.222353,-66.489098,5.000000
15.740000,-15.315754,-3.268140,-66.130999,5.000000
15.750000,-15.295379,-3.313800,-65.772901,5.000000
15.760000,-15.274719,-3.359332,-65.414802,5.000000
15.770000,-15.253775,-3.404734,-65.056703,5.000000
15.780000,-15.232547,-3.450004,-64.698605,5.000000
15.790000,-15.211037,-3.495140,-64.340506,5.000000
15.800000,-15.189245,-3.540142,-63.982407,5.000000
15.810000,-15.167173,-3.585006,-63.624309,5.000000
15.820000,-15.144820,-3.629731,-63.266210,5.000000
15.830000,-15.122188,-3.674316,-62.908112,5.000000
15.840000,-15.099278,-3.718758,-62.550013,5.000000
15.850000,-15.076091,-3.763057,-62.191914,5.000000
15.860000,-15.052628,-3.807209,-61.833816,5.000000
15.870000,-15.028888,-3.851214,-61.475717,5.000000
15.880000,-15.004875,-3.895070,-61.117618,5.000000
15.890000,-14.980587,-3.938775,-60.759520,5.000000
15.900000,-14.956027,-3.982327,-60.401421,5.000000
15.910000,-14.931196,-4.025725,-60.043323,5.000000
15.920000,-14.906093,-4.068967,-59.685224,5.000000
15.930000,-14.880721,-4.112051,-59.327125,5.000000
15.940000,-14.855080,-4.154976,-58.969027,5.000000
15.950000,-14.829171,-4.197739,-58.610928,5.000000
15.960000,-14.802996,-4.240340,-58.252829,5.000000
15.970000,-14.776554,-4.282777,-57.894731,5.000000
15.980000,-14.749848,-4.325047,-57.536632,5.000000
15.990000,-14.722879,-4.367150,-57.178534,5.000000
16.000000,-14.695646,-4.409083,-56.820435,5.000000
16.010000,-14.668153,-4.450845,-56.462336,5.000000
16.020000,-14.640398,-4.492435,-56.104238,5.000000
16.030000,-14.612385,-4.533850,-55.746139,5.000000
16.040000,-14.584113,-4.575089,-55.388041,5.000000
16.050000,-14.555583,-4.616151,-55.029942,5.000000
16.060000,-14.526798,-4.657034,-54.671843,5.000000
16.070000,-14.497758,-4.697736,-54.313745,5.000000
16.080000,-14.468464,-4.738256,-53.955646,5.000000
16.090000,-14.438917,-4.778592,-53.597547,5.000000
16.100000,-14.409119,-4.818742,-53.239449,5.000000
16.110000,-14.379070,-4.858705,-52.881350,5.000000
16.120000,-14.348773,-4.898480,-52.523252,5.000000
16.130000,-14.318227,-4.938065,-52.165153,5.000000
16.140000,-14.287434,-4.977458,-51.807054,5.000000
16.150000,-14.256396,-5.016658,-51.448956,5.000000
16.160000,-14.225113,-5.055663,-51.090857,5.000000
16.170000,-14.193588,-5.094472,-50.732758,5.000000
16.180000,-14.161820,-5.133083,-50.374660,5.000000
16.190000,-14.129812,-5.171494,-50.016561,5.000000
16.200000,-14.097564,-5.209705,-49.658463,5.000000
16.210000,-14.065078,-5.247714,-49.300364,5.000000
16.220000,-14.032355,-5.285518,-48.942265,5.000000
16.230000,-13.999396,-5.323118,-48.584167,5.000000
16.240000,-13.966203,-5.360511,-48.226068,5.000000
16.250000,-13.932777,-5.397695,-47.867969,5.000000
16.260000,-13.899120,-5.434670,-47.509871,5.000000
16.270000,-13.865232,-5.471434,-47.151772,5.000000
16.280000,-13.831114,-5.507986,-46.793674,5.000000
16.290000,-13.796769,-5.544323,-46.435575,5.000000
16.300000,-13.762198,-5.580445,-46.077476,5.000000
16.310000,-13.727401,-5.616350,-45.719378,5.000000
16.320000,-13.692381,-5.652038,-45.361279,5.000000
16.330000,-13.657138,-5.687505,-45.003180,5.000000
16.340000,-13.621675,-5.722752,-44.645082,5.000000
16.350000,-13.585991,-5.757776,-44.286983,5.000000
16.360000,-13.550090,-5.792577,-43.928885,5.000000
16.370000,-13.513972,-5.827152,-43.570786,5.000000
16.380000,-13.477638,-5.861501,-43.212687,5.000000
16.390000,-13.441091,-5.895622,-42.854589,5.000000
16.400000,-13.404330,-5.929515,-42.496490,5.000000
16.410000,-13.367359,-5.963176,-42.138392,5.000000
16.420000,-13.330178,-5.996607,-41.780293,5.000000
16.430000,-13.292789,-6.029804,-41.422194,5.000000
16.440000,-13.255193,-6.062766,-41.064096,5.000000
16.450000,-13.217392,-6.095494,-40.705997,5.000000
16.460000,-13.179387,-6.127984,-40.347898,5.000000
16.470000,-13.141180,-6.160236,-39.989800,5.000000
16.480000,-13.102772,-6.192248,-39.631701,5.000000
16.490000,-13.064164,-6.224020,-39.273603,5.000000
16.500000,-13.025359,-6.255550,-38.915504,5.000000
16.510000,-12.986357,-6.286837,-38.557405,5.000000
16.520000,-12.947161,-6.317880,-38.199307,5.000000
16.530000,-12.907772,-6.348677,-37.841208,5.000000
16.540000,-12.868190,-6.379227,-37.483109,5.000000
16.550000,-12.828419,-6.409529,-37.125011,5.000000
16.560000,-12.788459,-6.439582,-36.766912,5.000000
16.570000,-12.748312,-6.469385,-36.408814,5.000000
16.580000,-12.707979,-6.498936,-36.050715,5.000000
16.590000,-12.667462,-6.528235,-35.692616,5.000000
16.600000,-12.626764,-6.557279,-35.334518,5.000000
16.610000,-12.585884,-6.586069,-34.976419,5.000000
16.620000,-12.544825,-6.614603,-34.618320,5.000000
16.630000,-12.503589,-6.642880,-34.260222,5.000000
16.640000,-12.462177,-6.670898,-33.902123,5.000000
16.650000,-12.420591,-6.698657,-33.544025,5.000000
16.660000,-12.378831,-6.726155,-33.185926,5.000000
16.670000,-12.336901,-6.753392,-32.827827,5.000000
16.680000,-12.294802,-6.780367,-32.469729,5.000000
16.690000,-12.252534,-6.807077,-32.111630,5.000000
16.700000,-12.210101,-6.833523,-31.753531,5.000000
16.710000,-12.167503,-6.859703,-31.395433,5.000000
16.720000,-12.124742,-6.885617,-31.037334,5.000000
16.730000,-12.081820,-6.911263,-30.679236,5.000000
16.740000,-12.038739,-6.936640,-30.321137,5.000000
16.750000,-11.995500,-6.961747,-29.963038,5.000000
16.760000,-11.952105,-6.986584,-29.604940,5.000000
16.770000,-11.908555,-7.011148,-29.246841,5.000000
16.780000,-11.864853,-7.035441,-28.888742,5.000000
16.790000,-11.821000,-7.059459,-28.530644,5.000000
16.800000,-11.776997,-7.083203,-28.172545,5.000000
16.810000,-11.732847,-7.106672,-27.814447,5.000000
16.820000,-11.688552,-7.129864,-27.456348,5.000000
16.830000,-11.644112,-7.152779,-27.098249,5.000000
16.840000,-11.599529,-7.175415,-26.740151,5.000000
16.850000,-11.554807,-7.197773,-26.382052,5.000000
16.860000,-11.509945,-7.219850,-26.023954,5.000000
16.870000,-11.464946,-7.241647,-25.665855,5.000000
16.880000,-11.419812,-7.263162,-25.307756,5.000000
16.890000,-11.374544,-7.284395,-24.949658,5.000000
16.900000,-11.329145,-7.305344,-24.591559,5.000000
16.910000,-11.283615,-7.326009,-24.233460,5.000000
16.920000,-11.237957,-7.346390,-23.875362,5.000000
16.930000,-11.192173,-7.366484,-23.517263,5.000000
16.940000,-11.146264,-7.386292,-23.159165,5.000000
16.950000,-11.100232,-7.405812,-22.801066,5.000000
16.960000,-11.054079,-7.425045,-22.442967,5.000000
16.970000,-11.007807,-7.443989,-22.084869,5.000000
16.980000,-10.961417,-7.462643,-21.726770,5.000000
16.990000,-10.914911,-7.481006,-21.368671,5.000000
17.000000,-10.868292,-7.499079,-21.010573,5.000000
17.010000,-10.821560,-7.516860,-20.652474,5.000000
17.020000,-10.774719,-7.534349,-20.294376,5.000000
17.030000,-10.727769,-7.551544,-19.936277,5.000000
17.040000,-10.680712,-7.568446,-19.578178,5.000000
17.050000,-10.633551,-7.585053,-19.220080,5.000000
17.060000,-10.586287,-7.601366,-18.861981,5.000000
17.070000,-10.538921,-7.617382,-18.503882,5.000000
17.080000,-10.491457,-7.633102,-18.145784,5.000000
17.090000,-10.443895,-7.648525,-17.787685,5.000000
17.100000,-10.396238,-7.663651,-17.429587,5.000000
17.110000,-10.348487,-7.678479,-17.071488,5.000000
17.120000,-10.300645,-7.693007,-16.713389,5.000000
17.130000,-10.252712,-7.707237,-16.355291,5.000000
17.140000,-10.204692,-7.721167,-15.997192,5.000000
17.150000,-10.156586,-7.734796,-15.639093,5.000000
17.160000,-10.108395,-7.748124,-15.280995,5.000000
17.170000,-10.060122,-7.761151,-14.922896,5.000000
17.180000,-10.011768,-7.773876,-14.564798,5.000000
17.190000,-9.963336,-7.786298,-14.206699,5.000000
17.200000,-9.914827,-7.798418,-13.848600,5.000000
17.210000,-9.866243,-7.810234,-13.490502,5.000000
17.220000,-9.817587,-7.821746,-13.132403,5.000000
17.230000,-9.768859,-7.832954,-12.774305,5.000000
17.240000,-9.720063,-7.843857,-12.416206,5.000000
17.250000,-9.671199,-7.854455,-12.058107,5.000000
17.260000,-9.622270,-7.864747,-11.700009,5.000000
17.270000,-9.573277,-7.874733,-11.341910,5.000000
17.280000,-9.524223,-7.884413,-10.983811,5.000000
17.290000,-9.475110,-7.893786,-10.625713,5.000000
17.300000,-9.425938,-7.902852,-10.267614,5.000000
17.310000,-9.376712,-7.911611,-9.909516,5.000000
17.320000,-9.327431,-7.920062,-9.551417,5.000000
17.330000,-9.278099,-7.928204,-9.193318,5.000000
17.340000,-9.228716,-7.936038,-8.835220,5.000000
17.350000,-9.179286,-7.943563,-8.477121,5.000000
17.360000,-9.129809,-7.950779,-8.119022,5.000000
17.370000,-9.080289,-7.957686,-7.760924,5.000000
17.380000,-9.030726,-7.964283,-7.402825,5.000000
17.390000,-8.981123,-7.970571,-7.044727,5.000000
17.400000,-8.931482,-7.976548,-6.686628,5.000000
17.410000,-8.881804,-7.982214,-6.328529,5.000000
17.420000,-8.832092,-7.987571,-5.970431,5.000000
17.430000,-8.782347,-7.992616,-5.612332,5.000000
17.440000,-8.732572,-7.997350,-5.254233,5.000000
17.450000,-8.682768,-8.001773,-4.896135,5.000000
17.460000,-8.632937,-8.005885,-4.538036,5.000000
17.470000,-8.583082,-8.009685,-4.179938,5.000000
17.480000,-8.533204,-8.013174,-3.821839,5.000000
17.490000,-8.483305,-8.016351,-3.463740,5.000000
17.500000,-8.433387,-8.019216,-3.105642,5.000000
17.510000,-8.383452,-8.021768,-2.747543,5.000000
17.520000,-8.333503,-8.024009,-2.389444,5.000000
17.530000,-8.283540,-8.025938,-2.031346,5.000000
17.540000,-8.233566,-8.027554,-1.673247,5.000000
17.550000,-8.183583,-8.028858,-1.315149,5.000000
17.560000,-8.133593,-8.029849,-0.957050,5.000000
17.570000,-8.083598,-8.030528,-0.598951,5.000000
17.580000,-8.033599,-8.030894,-0.240853,5.000000
17.590000,-7.983599,-8.030948,0.117246,5.000000
17.600000,-7.933600,-8.030690,0.475345,5.000000
17.610000,-7.883604,-8.030119,0.833443,5.000000
17.620000,-7.833611,-8.029235,1.191542,5.000000
17.630000,-7.783626,-8.028039,1.549640,5.000000
17.640000,-7.733649,-8.026531,1.907739,5.000000
17.650000,-7.683682,-8.024710,2.265838,5.000000
17.660000,-7.633727,-8.022577,2.623936,5.000000
17.670000,-7.583787,-8.020132,2.982035,5.000000
17.680000,-7.533864,-8.017375,3.340133,5.000000
17.690000,-7.483958,-8.014306,3.698232,5.000000
17.700000,-7.434072,-8.010925,4.056331,5.000000
17.710000,-7.384209,-8.007232,4.414429,5.000000
17.720000,-7.334370,-8.003228,4.772528,5.000000
17.730000,-7.284556,-7.998912,5.130627,5.000000
17.740000,-7.234771,-7.994285,5.488725,5.000000
17.750000,-7.185016,-7.989347,5.846824,5.000000
17.760000,-7.135292,-7.984098,6.204922,5.000000
17.770000,-7.085602,-7.978539,6.563021,5.000000
17.780000,-7.035948,-7.972669,6.921120,5.000000
17.790000,-6.986331,-7.966489,7.279218,5.000000
17.800000,-6.936754,-7.959998,7.637317,5.000000
17.810000,-6.887219,-7.953199,7.995416,5.000000
17.820000,-6.837727,-7.946089,8.353514,5.000000
17.830000,-6.788281,-7.938671,8.711613,5.000000
17.840000,-6.738882,-7.930943,9.069711,5.000000
17.850000,-6.689532,-7.922907,9.427810,5.000000
17.860000,-6.640233,-7.914563,9.785909,5.000000
17.870000,-6.590987,-7.905910,10.144007,5.000000
17.880000,-6.541797,-7.896951,10.502106,5.000000
17.890000,-6.492663,-7.887683,10.860205,5.000000
17.900000,-6.443588,-7.878109,11.218303,5.000000
17.910000,-6.394574,-7.868229,11.576402,5.000000
17.920000,-6.345623,-7.858042,11.934500,5.000000
17.930000,-6.296737,-7.847550,12.292599,5.000000
17.940000,-6.247917,-7.836752,12.650698,5.000000
17.950000,-6.199165,-7.825649,13.008796,5.000000
17.960000,-6.150484,-7.814242,13.366895,5.000000
17.970000,-6.101875,-7.802531,13.724994,5.000000
17.980000,-6.053340,-7.790516,14.083092,5.000000
17.990000,-6.004881,-7.778198,14.441191,5.000000
18.000000,-5.956500,-7.765577,14.799289,5.000000
18.010000,-5.908199,-7.752655,15.157388,5.000000
18.020000,-5.859979,-7.739430,15.515487,5.000000
18.030000,-5.811844,-7.725905,15.873585,5.000000
18.040000,-5.763793,-7.712079,16.231684,5.000000
18.050000,-5.715830,-7.697953,16.589782,5.000000
18.060000,-5.667957,-7.683527,16.947881,5.000000
18.070000,-5.620174,-7.668803,17.305980,5.000000
18.080000,-5.572484,-7.653780,17.664078,5.000000
18.090000,-5.524889,-7.638460,18.022177,5.000000
18.100000,-5.477391,-7.622842,18.380276,5.000000
18.110000,-5.429991,-7.606928,18.738374,5.000000
18.120000,-5.382692,-7.590717,19.096473,5.000000
18.130000,-5.335495,-7.574212,19.454571,5.000000
18.140000,-5.288402,-7.557412,19.812670,5.000000
18.150000,-5.241415,-7.540317,20.170769,5.000000
18.160000,-5.194536,-7.522930,20.528867,5.000000
18.170000,-5.147766,-7.505250,20.886966,5.000000
18.180000,-5.101108,-7.487278,21.245065,5.000000
18.190000,-5.054563,-7.469014,21.603163,5.000000
18.200000,-5.008133,-7.450460,21.961262,5.000000
18.210000,-4.961820,-7.431616,22.319360,5.000000
18.220000,-4.915625,-7.412484,22.677459,5.000000
18.230000,-4.869551,-7.393062,23.035558,5.000000
18.240000,-4.823600,-7.373354,23.393656,5.000000
18.250000,-4.777772,-7.353358,23.751755,5.000000
18.260000,-4.732071,-7.333076,24.109854,5.000000
18.270000,-4.686496,-7.312510,24.467952,5.000000
18.280000,-4.641052,-7.291658,24.826051,5.000000
18.290000,-4.595738,-7.270523,25.184149,5.000000
18.300000,-4.550558,-7.249106,25.542248,5.000000
18.310000,-4.505512,-7.227406,25.900347,5.000000
18.320000,-4.460603,-7.205425,26.258445,5.000000
18.330000,-4.415832,-7.183164,26.616544,5.000000
18.340000,-4.371201,-7.160624,26.974643,5.000000
18.350000,-4.326712,-7.137805,27.332741,5.000000
18.360000,-4.282366,-7.114708,27.690840,5.000000
18.370000,-4.238166,-7.091335,28.048938,5.000000
18.380000,-4.194112,-7.067686,28.407037,5.000000
18.390000,-4.150207,-7.043762,28.765136,5.000000
18.400000,-4.106453,-7.019564,29.123234,5.000000
18.410000,-4.062850,-6.995094,29.481333,5.000000
18.420000,-4.019402,-6.970351,29.839432,5.000000
18.430000,-3.976109,-6.945337,30.197530,5.000000
18.440000,-3.932973,-6.920053,30.555629,5.000000
18.450000,-3.889995,-6.894500,30.913727,5.000000
18.460000,-3.847179,-6.868678,31.271826,5.000000
18.470000,-3.804525,-6.842590,31.629925,5.000000
18.480000,-3.762034,-6.816236,31.988023,5.000000
18.490000,-3.719709,-6.789616,32.346122,5.000000
18.500000,-3.677552,-6.762733,32.704220,5.000000
18.510000,-3.635563,-6.735586,33.062319,5.000000
18.520000,-3.593744,-6.708178,33.420418,5.000000
18.530000,-3.552098,-6.680509,33.778516,5.000000
18.540000,-3.510626,-6.652580,34.136615,5.000000
18.550000,-3.469328,-6.624392,34.494714,5.000000
18.560000,-3.428208,-6.595947,34.852812,5.000000
18.570000,-3.387267,-6.567246,35.210911,5.000000
18.580000,-3.346505,-6.538289,35.569009,5.000000
18.590000,-3.305926,-6.509078,35.927108,5.000000
18.600000,-3.265529,-6.479614,36.285207,5.000000
18.610000,-3.225318,-6.449898,36.643305,5.000000
18.620000,-3.185293,-6.419931,37.001404,5.000000
18.630000,-3.145457,-6.389715,37.359503,5.000000
18.640000,-3.105809,-6.359250,37.717601,5.000000
18.650000,-3.066354,-6.328538,38.075700,5.000000
