time,x,y,cte,heading_error_deg,steering_deg
1.890000,37.686737,0.310984,0.039688,0.215766,-0.292441
1.900000,37.885485,0.288640,0.040399,0.211366,-0.271223
1.910000,38.084224,0.266224,0.041098,0.206905,-0.249919
1.920000,38.282957,0.243741,0.041783,0.202387,-0.228535
1.930000,38.481682,0.221197,0.042456,0.197813,-0.207078
1.940000,38.680401,0.198596,0.043116,0.193188,-0.185555
1.950000,38.879114,0.175945,0.043762,0.188513,-0.163971
1.960000,39.077822,0.153250,0.044396,0.183790,-0.142334
1.970000,39.276526,0.130514,0.045016,0.179022,-0.120650
1.980000,39.475226,0.107746,0.045623,0.174211,-0.098926
1.990000,39.673922,0.084948,0.046217,0.169360,-0.077167
2.000000,39.872616,0.062129,0.046798,0.164469,-0.055380
2.010000,40.071308,0.039292,0.047366,0.159541,-0.033572
2.020000,40.269998,0.016444,0.047920,0.154578,-0.011747
2.030000,40.468688,-0.006410,0.048461,0.149582,0.010086
2.040000,40.667378,-0.029264,0.048988,0.144554,0.031923
2.050000,40.866069,-0.052113,0.049502,0.139495,0.053757
2.060000,41.064761,-0.074951,0.050003,0.134407,0.075582
2.070000,41.263454,-0.097772,0.050491,0.129292,0.097393
2.080000,41.462151,-0.120571,0.050965,0.124151,0.119182
2.090000,41.660850,-0.143342,0.051426,0.118985,0.140946
2.100000,41.859553,-0.166080,0.051873,0.113796,0.162676
2.110000,42.058261,-0.188779,0.052308,0.108584,0.184369
2.120000,42.256974,-0.211433,0.052729,0.103350,0.206018
2.130000,42.455693,-0.234037,0.053137,0.098097,0.227617
2.140000,42.654417,-0.256585,0.053531,0.092824,0.249161
2.150000,42.853149,-0.279072,0.053913,0.087534,0.270644
2.160000,43.051889,-0.301492,0.054281,0.082225,0.292061
2.170000,43.250636,-0.323840,0.054636,0.076901,0.313407
2.180000,43.449392,-0.346111,0.054978,0.071561,0.334675
2.190000,43.648158,-0.368298,0.055306,0.066206,0.355860
2.200000,43.846933,-0.390396,0.055622,0.060838,0.376958
2.210000,44.045719,-0.412400,0.055924,0.055456,0.397963
2.220000,44.244516,-0.434304,0.056214,0.050062,0.418869
2.230000,44.443324,-0.456104,0.056490,0.044657,0.439671
2.240000,44.642145,-0.477793,0.056754,0.039241,0.460365
2.250000,44.840978,-0.499366,0.057004,0.033815,0.480946
2.260000,45.039824,-0.520819,0.057241,0.028380,0.501407
2.270000,45.238684,-0.542145,0.057465,0.022936,0.521744
2.280000,45.437558,-0.563340,0.057677,0.017484,0.541953
2.290000,45.636446,-0.584398,0.057875,0.012025,0.562028
2.300000,45.835349,-0.605314,0.058060,0.006560,0.581965
2.310000,46.034268,-0.626082,0.058233,0.001089,0.601759
2.320000,46.233202,-0.646699,0.058392,-0.004387,0.621404
2.330000,46.432153,-0.667158,0.058538,-0.009867,0.640896
2.340000,46.631121,-0.687455,0.058672,-0.015351,0.660231
2.350000,46.830105,-0.707585,0.058793,-0.020837,0.679404
2.360000,47.029107,-0.727542,0.058900,-0.026325,0.698411
2.370000,47.228126,-0.747322,0.058995,-0.031815,0.717246
2.380000,47.427164,-0.766920,0.059077,-0.037305,0.735905
